logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.597599393502379826e+03 -9.603592107789070724e+03 1.094999999999999973e+00
-9.603592107789070724e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.911962497582195283e+03 -8.917957711868886690e+03 1.489999999999999991e+00
-8.917957711868886690e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -8.392041899333476977e+03 -8.398039613620168893e+03 1.340000000000000080e+00
-8.398039613620168893e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -8.252712482527424072e+03 -8.258712696814114679e+03 8.500000000000000611e-02
-8.258712696814114679e+03 1.829267390171335421e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -7.966183656798482843e+03 -7.972186371085173960e+03 8.699999999999999956e-01
-7.972186371085173960e+03 7.921879868001552438e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -7.334852177057234258e+03 -7.340857391343925883e+03 1.449999999999999956e+00
-7.340857391343925883e+03 2.974848314987056028e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -7.245102613085106896e+03 -7.251110327371798121e+03 1.080000000000000071e+00
-7.251110327371798121e+03 1.966145509709365626e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -6.928864922548300456e+03 -6.934875136834992190e+03 5.150000000000000133e-01
-6.934875136834992190e+03 1.359421153276971665e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -6.685698080668885268e+03 -6.691710794955576603e+03 9.849999999999999867e-01
-6.691710794955576603e+03 1.833625592739888077e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -6.461887552692958707e+03 -6.467902766979649641e+03 1.150000000000000050e-01
-6.467902766979649641e+03 2.630966608447762383e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -6.392487735927653375e+03 -6.398505450214344819e+03 1.699999999999999956e+00
-6.398505450214344819e+03 1.431590925274358881e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -6.250685369836491191e+03 -6.256705584123182234e+03 5.799999999999999600e-01
-6.256705584123182234e+03 1.913987897220092407e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -6.201034653847073969e+03 -6.207057368133765522e+03 1.074999999999999956e+00
-6.207057368133765522e+03 8.506873861423346739e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -6.199528021290204379e+03 -6.205553235576895531e+03 4.799999999999999822e-01
-6.205352574910314615e+03 8.629033781487518695e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -6.106038708736948138e+03 -6.112066423023639800e+03 1.689999999999999947e+00
-6.112066423023639800e+03 9.991508896407729878e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -5.995325838063563424e+03 -6.001356052350254686e+03 1.354999999999999982e+00
-6.001356052350254686e+03 7.967843152619218472e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -5.817624358027514063e+03 -5.823657072314204925e+03 5.150000000000000133e-01
-5.823657072314204925e+03 1.144783489142884321e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -5.785798858320024010e+03 -5.791834072606715381e+03 1.975000000000000089e+00
-5.791834072606715381e+03 5.721080657156284133e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -5.744334702431414371e+03 -5.750372416718105342e+03 8.750000000000000000e-01
-5.750372416718105342e+03 1.760031054345285639e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.688411680063718450e+03 -5.694451894350409930e+03 1.090000000000000080e+00
-5.694451894350409930e+03 2.066152106520053522e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -5.480822003799093181e+03 -5.486864718085784261e+03 1.064999999999999947e+00
-5.486864718085784261e+03 1.148828185366502197e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -5.328787910122991889e+03 -5.334833124409683478e+03 3.300000000000000155e-01
