logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.521567734224354354e+03 -9.527560448511045252e+03 1.104999999999999982e+00
-9.527560448511045252e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.834300058372511558e+03 -8.840295272659202965e+03 1.489999999999999991e+00
-8.840295272659202965e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -8.315718698593625959e+03 -8.321716412880317876e+03 1.344999999999999973e+00
-8.321716412880317876e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -8.179996235203426295e+03 -8.185996449490117811e+03 8.999999999999999667e-02
-8.185996449490117811e+03 3.523058333805677762e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -7.891279273901746819e+03 -7.897281988188437936e+03 8.649999999999999911e-01
-7.897281988188437936e+03 1.579657728725754282e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -7.262865785003097699e+03 -7.268870999289789324e+03 1.449999999999999956e+00
-7.268870999289789324e+03 1.735501771336228103e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -7.174864404641635701e+03 -7.180872118928326927e+03 1.084999999999999964e+00
-7.180872118928326927e+03 3.867819860248766162e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -6.852377908742768341e+03 -6.858388123029460075e+03 5.100000000000000089e-01
-6.858388123029460075e+03 1.694245621689746315e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -6.612055257105415876e+03 -6.618067971392107211e+03 9.949999999999999956e-01
-6.618067971392107211e+03 2.307942983554119394e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -6.386995151310494293e+03 -6.393010365597185228e+03 1.150000000000000050e-01
-6.393010365597185228e+03 2.791161901141231851e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -6.320924131313522594e+03 -6.326941845600214037e+03 1.725000000000000089e+00
-6.326941845600214037e+03 1.453454994024508835e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -6.181576395850135668e+03 -6.187596610136826712e+03 5.849999999999999645e-01
-6.187596610136826712e+03 7.696833409529013181e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -6.135910693785986950e+03 -6.141933408072678503e+03 1.064999999999999947e+00
-6.141933408072678503e+03 7.988584527292691462e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -6.124261932599859392e+03 -6.130287146886550545e+03 4.749999999999999778e-01
-6.130287138134876841e+03 7.185610475077749015e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -6.048268327020622564e+03 -6.054296041307314226e+03 1.689999999999999947e+00
-6.054296041307314226e+03 3.317328300662761364e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -5.940804320468060723e+03 -5.946834534754751985e+03 1.354999999999999982e+00
-5.946834534754751985e+03 7.225355834678407518e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -5.747625261316076831e+03 -5.753657975602767692e+03 5.150000000000000133e-01
-5.753657975602767692e+03 1.517434677876978526e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -5.719424075914638706e+03 -5.725459290201330077e+03 1.975000000000000089e+00
-5.725459290201329168e+03 9.010842823552879111e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -5.676431602763372211e+03 -5.682469317050063182e+03 8.699999999999999956e-01
-5.682469317050063182e+03 1.187052661745440041e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.619229774489895135e+03 -5.625269988776586615e+03 1.094999999999999973e+00
-5.625269988776586615e+03 3.436098047735050187e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -5.411438052262463316e+03 -5.417480766549154396e+03 1.064999999999999947e+00
-5.417480766549154396e+03 1.196091005836977814e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -5.256626348111649349e+03 -5.262671562398340939e+03 3.350000000000000200e-01
-5.262671562398340939e+03 1.527166612780875425e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -5.209922333388363768e+03 -5.215970047675054957e+03 4.149999999999999800e-01
-5.215970047675054957e+03 1.722808028041369255e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -4.905288151236273734e+03 -4.911338365522965432e+03 3.250000000000000111e-01
-4.911338365522965432e+03 1.392635725243825107e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -4.858133347206587132e+03 -4.864186061493278430e+03 1.979999999999999982e+00
-4.864186061493278430e+03 2.021041360035446388e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -4.778117184533356522e+03 -4.784172398820047420e+03 1.034999999999999920e+00
-4.784172398820047420e+03 4.484956098253523038e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -4.773516283633592138e+03 -4.779573997920283546e+03 9.799999999999999822e-01
-4.779563980341695242e+03 1.915956582359089388e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -4.700836594576635434e+03 -4.706896808863326441e+03 1.625000000000000000e+00
-4.706896808863326441e+03 3.627963755897608422e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -4.688079851609802972e+03 -4.694142565896494489e+03 1.840000000000000080e+00
-4.694142563006466844e+03 3.594013818275802663e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -4.632121501985405303e+03 -4.638186716272096419e+03 1.915000000000000036e+00
-4.638186716272096419e+03 4.162384333166032491e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -4.576439566672837827e+03 -4.582507280959529453e+03 9.699999999999999734e-01
-4.582507280959529453e+03 3.661591866139855256e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -4.529545382889128632e+03 -4.535615597175819858e+03 5.150000000000000133e-01
-4.535615597175819858e+03 4.863242466407360354e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -4.492966070048807524e+03 -4.499038784335499258e+03 1.909999999999999920e+00
-4.499038784335499258e+03 3.107286681543693874e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -4.444481152428835230e+03 -4.450556366715526565e+03 6.450000000000000178e-01
-4.450556366715526565e+03 4.602932031002064406e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -4.428854595722928934e+03 -4.434932310009619869e+03 1.520000000000000018e+00
-4.434932309845728014e+03 4.338148934315576355e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -4.424765827305078346e+03 -4.430846041591769790e+03 1.330000000000000071e+00
-4.430829379364069609e+03 1.896559036903403594e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -4.412918167826036552e+03 -4.419000882112727595e+03 4.499999999999999833e-02
-4.419000874819036653e+03 2.202440086573377087e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -4.398271944498526864e+03 -4.404357158785218417e+03 2.999999999999999889e-02
-4.404357158348386292e+03 1.156102421728793317e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -4.360354985755021517e+03 -4.366442700041712669e+03 1.504999999999999893e+00
-4.366442700041712669e+03 1.954591922200923548e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -4.308655020969979887e+03 -4.314745235256671549e+03 4.949999999999999956e-01
-4.314745235256671549e+03 3.767148768072961929e+01 -1.000000000000000472e-01 4.000000000000000000e+02 -4.244717205876710068e+03 -4.250809920163401330e+03 5.749999999999999556e-01
-4.250809920163401330e+03 6.145876125665604661e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -4.218437244846765680e+03 -4.224532459133456541e+03 2.399999999999999911e-01
-4.224532459133452903e+03 6.312182975103938531e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -4.148473409124986574e+03 -4.154571123411677945e+03 1.419999999999999929e+00
-4.154571123411677945e+03 3.420966372929609634e+01 -1.075000000000000538e-01 4.000000000000000000e+02 -4.145327891663136143e+03 -4.151428105949827113e+03 1.665000000000000036e+00
-4.151385858676562748e+03 2.471081714464241852e+00 -1.100000000000000561e-01 4.000000000000000000e+02 -4.032447662013046738e+03 -4.038550376299738218e+03 6.550000000000000266e-01
-4.038550376299738218e+03 5.616494285642136930e+01 -1.125000000000000583e-01 4.000000000000000000e+02 -4.003358074006849165e+03 -4.009463288293540700e+03 5.350000000000000311e-01
-4.009463288293540245e+03 6.570750254728689299e+01 -1.150000000000000605e-01 4.000000000000000000e+02 -3.988926268135285682e+03 -3.995033982421976816e+03 1.965000000000000080e+00
-3.995033981880684223e+03 4.228317246636387949e+01 -1.175000000000000627e-01 4.000000000000000000e+02 -3.903340136710611205e+03 -3.909450350997302394e+03 3.049999999999999933e-01
-3.909450350997302394e+03 3.916014065459911109e+01 -1.200000000000000649e-01 4.000000000000000000e+02 -3.902526334227266943e+03 -3.908639048513958187e+03 1.725000000000000089e+00
-3.908271438262805077e+03 1.320469401106656004e+00 -1.225000000000000672e-01 4.000000000000000000e+02 -3.896567638584599081e+03 -3.902682852871290379e+03 1.875000000000000000e+00
-3.902679119533670018e+03 3.023217947742419032e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -3.817412156001009407e+03 -3.823529870287700760e+03 1.849999999999999978e-01
-3.823529870287700760e+03 4.134260086671722689e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -3.803897574667322715e+03 -3.810017788954014122e+03 1.864999999999999991e+00
-3.810017787599519124e+03 5.818853369577700718e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -3.785223191558819053e+03 -3.791345905845510515e+03 4.050000000000000266e-01
-3.791345905837732062e+03 1.275943281494598303e+01 -1.325000000000000622e-01 4.000000000000000000e+02 -3.779413901797387553e+03 -3.785539116084079069e+03 1.439999999999999947e+00
-3.785536113528241458e+03 1.288431812684670241e+01 -1.350000000000000644e-01 4.000000000000000000e+02 -3.757778647168642237e+03 -3.763906361455333354e+03 1.449999999999999900e-01
-3.763906361454929538e+03 9.517913907336664536e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -3.731978552264007703e+03 -3.738108766550698874e+03 1.455000000000000071e+00
-3.738108766550692508e+03 1.503269716374320986e+01 -1.400000000000000688e-01 4.000000000000000000e+02 -3.730555995895419528e+03 -3.736688710182110754e+03 1.705000000000000071e+00
-3.736472228457809251e+03 1.332545911783254233e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -3.729989583752777889e+03 -3.736124798039469169e+03 7.149999999999999689e-01
-3.735590352863469434e+03 1.354140767294703451e+01 -1.450000000000000733e-01 4.000000000000000000e+02 -3.691284000384059254e+03 -3.697421714670750589e+03 7.249999999999999778e-01
-3.697421714670750589e+03 1.994977087517798608e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -3.689025153060737466e+03 -3.695165367347428855e+03 1.534999999999999920e+00
-3.695065764267764735e+03 1.238391377672592109e+00 -1.500000000000000777e-01 4.000000000000000000e+02 -3.672315212384591177e+03 -3.678457926671282621e+03 1.270000000000000018e+00
-3.678457926610004051e+03 7.456680489616641871e+00 -1.525000000000000799e-01 4.000000000000000000e+02 -3.659379534070862064e+03 -3.665524748357553563e+03 1.350000000000000089e+00
-3.665524745941027049e+03 9.926663129499820215e+00 -1.550000000000000822e-01 4.000000000000000000e+02 -3.652284840365388391e+03 -3.658432554652079489e+03 8.299999999999999600e-01
-3.658431723424494066e+03 6.184192780822675317e+00 -1.575000000000000844e-01 4.000000000000000000e+02 -3.627246052404844249e+03 -3.633396266691535402e+03 1.405000000000000027e+00
-3.633396266691522214e+03 1.654860998649762038e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -3.556530496739375394e+03 -3.562683211026066601e+03 1.150000000000000050e-01
-3.562683211026066601e+03 4.684082278607556304e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -3.514962067881979237e+03 -3.521117282168670499e+03 1.950000000000000067e-01
