logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.019404099293170293e+04 -1.020003370721839383e+04 1.885000000000000009e+00
-1.020003370721839383e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.450583752368031128e+03 -8.456578966654722535e+03 5.000000000000000104e-03
-8.456578966654722535e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -7.722803743089857562e+03 -7.728801457376548569e+03 1.060000000000000053e+00
-7.728801457376548569e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -7.428314679104702918e+03 -7.434314893391394435e+03 2.949999999999999845e-01
-7.434314893391394435e+03 nan -1.000000000000000021e-02 4.000000000000000000e+02 -6.782588225377689014e+03 -6.788590939664380130e+03 5.450000000000000400e-01
-6.788590939664380130e+03 4.162208817722351455e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -6.763262763945989718e+03 -6.769267978232681344e+03 6.550000000000000266e-01
-6.769267978228624997e+03 1.823984252003977247e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -6.760814259506567396e+03 -6.766821973793258621e+03 1.425000000000000044e+00
-6.766738884284564847e+03 1.830924462379018678e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -6.687330090244277017e+03 -6.693340304530968751e+03 2.349999999999999867e-01
-6.693340304530968751e+03 1.947059231748692127e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -6.651836651228210030e+03 -6.657849365514901365e+03 1.165000000000000036e+00
-6.657849365514901365e+03 5.043731286932691660e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -6.493790407326303466e+03 -6.499805621612994400e+03 2.999999999999999889e-01
-6.499805621612994400e+03 1.157749366089614682e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -6.393890856464904573e+03 -6.399908570751596017e+03 6.250000000000000000e-01
-6.399908570751596017e+03 1.030877101513000156e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -6.103261803274635895e+03 -6.109282017561326938e+03 4.400000000000000022e-01
-6.109282017561326938e+03 2.009993566463967056e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -6.030518029099119303e+03 -6.036540743385810856e+03 2.550000000000000044e-01
-6.036540743385810856e+03 1.525934256637615363e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -5.921243509783544141e+03 -5.927268724070235294e+03 3.250000000000000111e-01
-5.927268724070235294e+03 1.693116199445425138e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -5.832504722355344711e+03 -5.838532436642036373e+03 1.550000000000000044e+00
-5.838532436642036373e+03 1.976367618532893289e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -5.641791786120521465e+03 -5.647822000407212727e+03 1.370000000000000107e+00
-5.647822000407212727e+03 2.301184554761543382e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -5.624390838463771615e+03 -5.630423552750462477e+03 6.400000000000000133e-01
-5.630423552722668319e+03 1.310379844848014557e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -5.541450460839280822e+03 -5.547485675125972193e+03 3.549999999999999822e-01
-5.547485675125972193e+03 1.529415097418606422e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -5.539105986044177371e+03 -5.545143700330868342e+03 7.550000000000000044e-01
-5.545051907604065491e+03 2.339778076430566855e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.460681449374273143e+03 -5.466721663660964623e+03 7.149999999999999689e-01
-5.466721663660964623e+03 3.445484003616424928e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -5.438452979342822800e+03 -5.444495693629513880e+03 9.799999999999999822e-01
-5.444495693629291054e+03 2.778236083427827907e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -5.372395853712594544e+03 -5.378441067999286133e+03 1.169999999999999929e+00
-5.378441067999286133e+03 3.471035706310101432e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -5.296335140101268735e+03 -5.302382854387959924e+03 5.150000000000000133e-01
-5.302382854387959924e+03 4.649109187786091013e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -5.293395685996521024e+03 -5.299445900283212723e+03 1.820000000000000062e+00
-5.299394231411557485e+03 4.335503974929392257e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -5.289353637801316836e+03 -5.295406352088008134e+03 1.340000000000000080e+00
-5.295387982852570531e+03 2.281590890937451732e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -5.259400563200385477e+03 -5.265455777487076375e+03 3.750000000000000000e-01
-5.265455777487076375e+03 1.233723091426138119e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -5.210937879594994229e+03 -5.216995593881685636e+03 1.530000000000000027e+00
-5.216995593881685636e+03 2.783932911141041089e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -5.144818647743037218e+03 -5.150878862029728225e+03 1.235000000000000098e+00
-5.150878862029728225e+03 3.956735812805743535e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -5.128353548632578168e+03 -5.134416262919269684e+03 1.415000000000000036e+00
-5.134416262848412771e+03 8.957800479189144127e-01 -7.250000000000002276e-02 4.000000000000000000e+02 -5.022821806861160439e+03 -5.028887021147851556e+03 2.000000000000000000e+00
-5.028887021147851556e+03 3.913470858990243073e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -4.954717818401027216e+03 -4.960785532687718842e+03 1.129999999999999893e+00
-4.960785532687718842e+03 6.447069956305104199e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -4.882230825725613613e+03 -4.888301040012304838e+03 3.950000000000000178e-01
-4.888301040012304838e+03 3.180507543278991989e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -4.793699125289347649e+03 -4.799771839576039383e+03 1.225000000000000089e+00
-4.799771839576039383e+03 6.146063251011914019e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -4.745858043229640316e+03 -4.751933257516331651e+03 1.810000000000000053e+00
-4.751933257516331651e+03 6.547822294363484730e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -4.710295682511006817e+03 -4.716373396797697751e+03 8.549999999999999822e-01
-4.716373396797697751e+03 6.617684267725165626e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -4.669208298816703973e+03 -4.675288513103395417e+03 6.700000000000000400e-01
-4.675288513103395417e+03 1.564709436485007821e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -4.625398107440748390e+03 -4.631480821727439434e+03 3.200000000000000067e-01
-4.631480821727439434e+03 2.752607229764234731e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -4.601540630250451613e+03 -4.607625844537143166e+03 4.000000000000000222e-01
-4.607625844537099510e+03 8.966373057478365993e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -4.576026357399423432e+03 -4.582114071686114585e+03 1.915000000000000036e+00
-4.582114071686106399e+03 1.622973868578080570e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -4.543158729267103809e+03 -4.549248943553795471e+03 1.385000000000000009e+00
-4.549248943553795471e+03 2.860269998893937782e+01 -1.000000000000000472e-01 4.000000000000000000e+02 -4.469932739787543142e+03 -4.476025454074234403e+03 1.864999999999999991e+00
-4.476025454074234403e+03 3.167429788321421924e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -4.469166684763000376e+03 -4.475261899049691237e+03 2.899999999999999800e-01
-4.474879356798818662e+03 2.777554723198265307e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -4.346085234311393833e+03 -4.352182948598085204e+03 2.300000000000000100e-01
-4.352182948598085204e+03 7.044292333471649670e+01 -1.075000000000000538e-01 4.000000000000000000e+02 -4.296952108402539125e+03 -4.303052322689230095e+03 9.949999999999999956e-01
-4.303052322689230095e+03 4.826925256834833533e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -4.264677458282832959e+03 -4.270780172569524439e+03 8.149999999999999467e-01
-4.270780172569524439e+03 1.633936711729757008e+01 -1.125000000000000583e-01 4.000000000000000000e+02 -4.248877682472569177e+03 -4.254982896759260257e+03 5.250000000000000222e-01
-4.254982896621434520e+03 1.898566626654899991e+01 -1.150000000000000605e-01 4.000000000000000000e+02 -4.211600191823777095e+03 -4.217707906110468684e+03 1.415000000000000036e+00
-4.217707906110468684e+03 2.430676015172054250e+01 -1.175000000000000627e-01 4.000000000000000000e+02 -4.144906659435683650e+03 -4.151016873722374839e+03 1.399999999999999911e+00
-4.151016873722374839e+03 4.831335715219259441e+01 -1.200000000000000649e-01 4.000000000000000000e+02 -4.144091743876786495e+03 -4.150204458163478193e+03 1.885000000000000009e+00
-4.149837190176930562e+03 2.938258863486889894e+01 -1.225000000000000672e-01 4.000000000000000000e+02 -4.137829677524531689e+03 -4.143944891811222988e+03 2.349999999999999867e-01
-4.143942134990273189e+03 3.458670725413894864e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -4.089389872292175824e+03 -4.095507586578867176e+03 1.749999999999999889e-01
-4.095507586578867176e+03 2.409237127906481746e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -4.055622166726830073e+03 -4.061742381013521481e+03 4.199999999999999845e-01
-4.061742381013521481e+03 3.708926076740592492e+01 -1.300000000000000600e-01 4.000000000000000000e+02 -4.047721209184483087e+03 -4.053843923471174548e+03 4.199999999999999845e-01
-4.053843552224257110e+03 3.605230409957598425e+01 -1.325000000000000622e-01 4.000000000000000000e+02 -4.043616095810277329e+03 -4.049741310096968846e+03 1.215000000000000080e+00
-4.049724909761714571e+03 2.851814239933776562e+01 -1.350000000000000644e-01 4.000000000000000000e+02 -4.043272932993442282e+03 -4.049400647280133398e+03 1.600000000000000089e+00
-4.048856545252148862e+03 2.885359612235480853e+01 -1.375000000000000666e-01 4.000000000000000000e+02 -4.031515960747015924e+03 -4.037646175033707095e+03 3.750000000000000000e-01
-4.037646161500674225e+03 3.054040970013294753e+01 -1.400000000000000688e-01 4.000000000000000000e+02 -4.030163100522802779e+03 -4.036295814809494004e+03 6.999999999999999556e-01
-4.036065377601747969e+03 3.188688904601699292e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -4.029104883403329950e+03 -4.035240097690021230e+03 1.340000000000000080e+00
-4.034876766309630966e+03 4.377115060397083646e+00 -1.450000000000000733e-01 4.000000000000000000e+02 -3.954459669266207584e+03 -3.960597383552898918e+03 2.650000000000000133e-01
-3.960597383552898918e+03 3.555377558885447797e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -3.925424172848949638e+03 -3.931564387135641027e+03 2.200000000000000011e-01
-3.931564387135640573e+03 4.331800610336321711e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -3.923025718111035076e+03 -3.929168432397726519e+03 1.010000000000000009e+00
-3.929081259165591291e+03 2.962349941916723139e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -3.912136165100558173e+03 -3.918281379387249672e+03 5.300000000000000266e-01
-3.918281358985501811e+03 5.268419951156265491e+00 -1.550000000000000822e-01 4.000000000000000000e+02 -3.885426353376076804e+03 -3.891574067662767902e+03 8.100000000000000533e-01
-3.891574067662765174e+03 1.715974174617864634e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -3.830877775099514565e+03 -3.837027989386205718e+03 5.000000000000000104e-03
-3.837027989386205718e+03 1.985936235661179694e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -3.779045356459455434e+03 -3.785198070746146641e+03 1.120000000000000107e+00
-3.785198070746146641e+03 3.269899784411354915e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -3.753005918296614254e+03 -3.759161132583305516e+03 1.024999999999999911e+00
-3.759161132583300514e+03 2.235290829674057278e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -3.748082422465202853e+03 -3.754240136751894170e+03 1.370000000000000107e+00
-3.754232871343249826e+03 1.050513901495361146e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -3.727712499682219459e+03 -3.733872713968910830e+03 1.590000000000000080e+00
-3.733872713967472919e+03 1.147741362371685447e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -3.722430518504880638e+03 -3.728593232791572063e+03 1.915000000000000036e+00
-3.728588150653984030e+03 8.968215988344272915e+00 -1.725000000000000977e-01 4.000000000000000000e+02 -3.714911423892190214e+03 -3.721076638178881694e+03 1.185000000000000053e+00
-3.721076091574785096e+03 4.835867059596362871e+00 -1.750000000000000999e-01 4.000000000000000000e+02 -3.594245934910798496e+03 -3.600413649197490031e+03 6.500000000000000222e-02
-3.600413649197490031e+03 6.199672439609184238e+01 -1.775000000000001021e-01 4.000000000000000000e+02 -3.591624869270294766e+03 -3.597795083556985901e+03 3.200000000000000067e-01
-3.597724711431423657e+03 3.742978149833018620e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -3.578261901355327154e+03 -3.584434615642018343e+03 4.000000000000000222e-01
-3.584434613950859784e+03 5.643067625090357531e+00 -1.825000000000001066e-01 4.000000000000000000e+02 -3.440387876573267931e+03 -3.446563090859959175e+03 9.050000000000000266e-01
-3.446563090859959175e+03 6.496600014621515129e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -3.426132836674905320e+03 -3.432310550961596618e+03 1.419999999999999929e+00
-3.432310550315644377e+03 6.438966314789163903e+01 -1.875000000000001110e-01 4.000000000000000000e+02 -3.414061718805936380e+03 -3.420241933092627733e+03 1.000000000000000000e+00
-3.420241927355891221e+03 6.005435219827423055e+01 -1.900000000000001132e-01 4.000000000000000000e+02 -3.393825201771761385e+03 -3.400007916058452793e+03 6.700000000000000400e-01
-3.400007916056821614e+03 1.201827250250767953e+01 -1.925000000000001155e-01 4.000000000000000000e+02 -3.390591658366814045e+03 -3.396776872653505507e+03 6.099999999999999867e-01
-3.396738117196751318e+03 7.131886549299542466e+00 -1.950000000000001177e-01 4.000000000000000000e+02 -3.274694474340013585e+03 -3.280882188626705101e+03 6.250000000000000000e-01
-3.280882188626705101e+03 5.814620460087112264e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -3.274193453439183031e+03 -3.280383667725874147e+03 1.139999999999999902e+00
-3.279909032064510484e+03 4.350772190541204765e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -3.261881587087009393e+03 -3.268074301373700564e+03 5.350000000000000311e-01
-3.268074294125333381e+03 4.700713598655273984e+01 -2.025000000000001243e-01 4.000000000000000000e+02 -3.255818200966386030e+03 -3.262013415253077255e+03 3.400000000000000244e-01
-3.262011085618635207e+03 2.849377791360139689e+00 -2.050000000000001266e-01 4.000000000000000000e+02 -3.241545964247969096e+03 -3.247743678534660376e+03 5.849999999999999645e-01
-3.247743677898240549e+03 7.917926400494300410e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -3.162407243278512851e+03 -3.168607457565204186e+03 1.645000000000000018e+00
-3.168607457565204186e+03 3.464528118846870797e+01 -2.100000000000001310e-01 4.000000000000000000e+02 -3.161845523739676537e+03 -3.168048238026367926e+03 1.120000000000000107e+00
-3.167596108793875828e+03 2.164277222329513606e+01 -2.125000000000001332e-01 4.000000000000000000e+02 -3.030505396648223268e+03 -3.036710610934914712e+03 2.800000000000000266e-01
-3.036710610934914712e+03 4.857972991153535247e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -3.008040754166606803e+03 -3.014248468453298301e+03 1.949999999999999956e+00
-3.014248468453122769e+03 5.693466801194195170e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -2.995430537499561069e+03 -3.001640751786252167e+03 4.499999999999999833e-02
-3.001640748440162952e+03 4.575373417776575025e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -2.991476287801426224e+03 -2.997689002088117377e+03 8.249999999999999556e-01
-2.997669963374458803e+03 4.135001516830967283e+00 -2.225000000000001421e-01 4.000000000000000000e+02 -2.962180554655522883e+03 -2.968395768942214090e+03 1.350000000000000089e+00
-2.968395768942214090e+03 1.513753156511126363e+01 -2.250000000000001443e-01 4.000000000000000000e+02 -2.961125753908002935e+03 -2.967343468194694196e+03 1.310000000000000053e+00
-2.967044005618529354e+03 1.233676617530078268e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -2.919416756730348880e+03 -2.925636971017040196e+03 9.649999999999999689e-01
-2.925636971017040196e+03 1.819859987218902475e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -2.868166935709148220e+03 -2.874389649995839591e+03 1.290000000000000036e+00
-2.874389649995839591e+03 3.066232310272253514e+01 -2.325000000000001510e-01 4.000000000000000000e+02 -2.840749441387069055e+03 -2.846974655673760481e+03 1.975000000000000089e+00
-2.846974655673759116e+03 3.665806022027813071e+01 -2.350000000000001532e-01 4.000000000000000000e+02 -2.831116694840244236e+03 -2.837344409126935716e+03 1.000000000000000021e-02
-2.837344343418247718e+03 3.537135238357175382e+01 -2.375000000000001554e-01 4.000000000000000000e+02 -2.820989261252583674e+03 -2.827219475539275209e+03 1.215000000000000080e+00
-2.827219435469486598e+03 3.825223499789358783e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -2.814208536975708739e+03 -2.820441251262399874e+03 1.429999999999999938e+00
-2.820440113569804907e+03 1.606071664625140016e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -2.798496704185396538e+03 -2.804731918472087727e+03 6.850000000000000533e-01
-2.804731918321420835e+03 2.149302129004928474e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -2.775503230897706544e+03 -2.781740945184397788e+03 1.049999999999999961e-01
-2.781740945184294105e+03 2.761948170250568424e+01 -2.475000000000001643e-01 4.000000000000000000e+02 -2.743040504503145712e+03 -2.749280718789837010e+03 1.614999999999999991e+00
-2.749280718789837010e+03 3.887957402879038682e+01 -2.500000000000001665e-01 4.000000000000000000e+02 -2.731543334146304005e+03 -2.737786048432995358e+03 1.219999999999999973e+00
-2.737786038248819750e+03 2.749319903106703222e+01 -2.525000000000001688e-01 4.000000000000000000e+02 -2.698619547451869039e+03 -2.704864761738560446e+03 1.885000000000000009e+00
-2.704864761738560446e+03 2.953648706036684857e+01 -2.550000000000001710e-01 4.000000000000000000e+02 -2.693921520814778887e+03 -2.700169235101470349e+03 1.564999999999999947e+00
-2.700160140528043939e+03 2.100488945597847490e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -2.636417239881452133e+03 -2.642667454168143649e+03 1.000000000000000056e-01
-2.642667454168143649e+03 2.716187917336308644e+01 -2.600000000000001754e-01 4.000000000000000000e+02 -2.628422083036955428e+03 -2.634674797323646544e+03 1.510000000000000009e+00
-2.634674459445684988e+03 1.729914555792408493e+01 -2.625000000000001776e-01 4.000000000000000000e+02 -2.621252825069107985e+03 -2.627508039355799156e+03 7.950000000000000400e-01
-2.627507267571927969e+03 4.884500885499469369e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -2.578618645398054468e+03 -2.584876359684745694e+03 1.725000000000000089e+00
-2.584876359684745694e+03 2.217023711577509815e+01 -2.675000000000001821e-01 4.000000000000000000e+02 -2.578301214382606759e+03 -2.584561428669298039e+03 1.540000000000000036e+00
-2.584013400201428340e+03 1.884737319053868987e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -2.563851857331220344e+03 -2.570114571617911679e+03 1.969999999999999973e+00
-2.570114570697853651e+03 1.704605738066284815e+01 -2.725000000000001865e-01 4.000000000000000000e+02 -2.548834167484266345e+03 -2.555099381770957734e+03 1.919999999999999929e+00
-2.555099381469666696e+03 1.279901796057440677e+01 -2.750000000000001887e-01 4.000000000000000000e+02 -2.506157208334724601e+03 -2.512424922621416044e+03 1.830000000000000071e+00
-2.512424922621416044e+03 2.887066717794006010e+01 -2.775000000000001910e-01 4.000000000000000000e+02 -2.468164598153031420e+03 -2.474434812439722918e+03 1.070000000000000062e+00
-2.474434812439722918e+03 2.478730357276589302e+01 -2.800000000000001932e-01 4.000000000000000000e+02 -2.466894171091177668e+03 -2.473166885377868766e+03 1.709999999999999964e+00
-2.472918920931731009e+03 2.480045657245366542e+01 -2.825000000000001954e-01 4.000000000000000000e+02 -2.455805722342843637e+03 -2.462080936629534790e+03 1.695000000000000062e+00
-2.462080916990553305e+03 2.419426863919201409e+01 -2.850000000000001976e-01 4.000000000000000000e+02 -2.431229339671821435e+03 -2.437507053958512643e+03 3.099999999999999978e-01
-2.437507053958491269e+03 3.084839206342775242e+01 -2.875000000000001998e-01 4.000000000000000000e+02 -2.421356464371608581e+03 -2.427636678658299843e+03 1.165000000000000036e+00
-2.427636626976307070e+03 1.864927996705961633e+01 -2.900000000000002021e-01 4.000000000000000000e+02 -2.416892949843238966e+03 -2.423175664129930283e+03 1.064999999999999947e+00
-2.423164179100235287e+03 1.073903703311716207e+01 -2.925000000000002043e-01 4.000000000000000000e+02 -2.408512887497004613e+03 -2.414798101783695984e+03 1.350000000000000089e+00
-2.414797869184463707e+03 5.691693120219636803e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -2.405907965149528536e+03 -2.412195679436219962e+03 1.260000000000000009e+00
-2.412124185985785061e+03 3.093206322106727857e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -2.393762015410278309e+03 -2.400052229696969789e+03 1.900000000000000022e-01
-2.400052223979356768e+03 7.688393238717937450e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -2.376947125965948544e+03 -2.383239840252640079e+03 1.860000000000000098e+00
-2.383239840202696996e+03 1.220176988582396582e+01 -3.025000000000002132e-01 4.000000000000000000e+02 -2.374420865789837535e+03 -2.380716080076528669e+03 4.600000000000000200e-01
-2.380638973086270198e+03 1.232233515361605569e+01 -3.050000000000002154e-01 4.000000000000000000e+02 -2.369375715480769031e+03 -2.375673429767460220e+03 6.600000000000000311e-01
-2.375666479813946808e+03 1.292105256471397290e+01 -3.075000000000002176e-01 4.000000000000000000e+02 -2.304452650540819377e+03 -2.310752864827510621e+03 1.409999999999999920e+00
-2.310752864827510621e+03 2.475286190051501478e+01 -3.100000000000002198e-01 4.000000000000000000e+02 -2.299220011801231067e+03 -2.305522726087922365e+03 6.400000000000000133e-01
-2.305517387580536251e+03 3.166670505632271926e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -2.286868086213799415e+03 -2.293173300500490768e+03 1.334999999999999964e+00
-2.293173296145069799e+03 7.436897274862714013e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -2.285699833659378783e+03 -2.292007547946070190e+03 2.149999999999999967e-01
-2.291736232044941517e+03 7.887777525165176051e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -2.271844053055532640e+03 -2.278154267342224102e+03 6.850000000000000533e-01
-2.278154266079154240e+03 1.125270975861069189e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -2.263020850973280176e+03 -2.269333565259971692e+03 3.049999999999999933e-01
-2.269333417626018672e+03 4.180260392442088246e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -2.254766078952062344e+03 -2.261081293238753460e+03 4.000000000000000083e-02
-2.261081032568598857e+03 5.591925156124848861e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -2.197950032556941096e+03 -2.204267746843632267e+03 3.750000000000000000e-01
-2.204267746843632267e+03 2.968184077895517348e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -2.195902144357749876e+03 -2.202222358644441101e+03 4.899999999999999911e-01
-2.202100734130550791e+03 1.422467361624501603e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -2.180391711092670448e+03 -2.186714425379361728e+03 1.370000000000000107e+00
-2.186714425171482617e+03 7.171421292815856496e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -2.171745545223819136e+03 -2.178070759510510470e+03 1.330000000000000071e+00
-2.178070583286356850e+03 7.442924492326540076e+00 -3.350000000000002420e-01 4.000000000000000000e+02 -2.126424657167777696e+03 -2.132752371454469085e+03 2.949999999999999845e-01
-2.132752371454469085e+03 1.985699910260147760e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -2.115935226574559238e+03 -2.122265440861250681e+03 1.239999999999999991e+00
-2.122265412962943628e+03 1.528118484982058867e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -2.113492376100942693e+03 -2.119825090387634191e+03 3.549999999999999822e-01
-2.119741546670982189e+03 1.605145713533050866e+01 -3.425000000000002487e-01 4.000000000000000000e+02 -2.111116212112445282e+03 -2.117451426399136380e+03 1.590000000000000080e+00
-2.117354976611584334e+03 1.675824298777842003e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -2.108167947855232342e+03 -2.114505662141923494e+03 5.849999999999999645e-01
-2.114449391466194356e+03 2.233320424981785735e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -2.093892679699577457e+03 -2.100232893986268664e+03 1.594999999999999973e+00
-2.100232893316609989e+03 8.219056524415050191e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -2.049365621221903439e+03 -2.055708335508594701e+03 1.810000000000000053e+00
-2.055708335508594701e+03 2.401995879594701222e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -2.046188769018362564e+03 -2.052533983305053880e+03 1.110000000000000098e+00
-2.052493012982083201e+03 1.702612926103123314e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -2.038524585164070913e+03 -2.044872299450762284e+03 2.250000000000000056e-01
-2.044871809378928219e+03 5.061950114392563371e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -2.005797980837616933e+03 -2.012148195124308359e+03 7.900000000000000355e-01
-2.012148195124308359e+03 1.819128730716207798e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -1.998012597054679873e+03 -2.004365311341371125e+03 8.850000000000000089e-01
-2.004364894619757024e+03 1.843203404602736484e+01 -3.625000000000002665e-01 4.000000000000000000e+02 -1.997481286683581175e+03 -2.003836500970272482e+03 1.749999999999999889e-01
-2.003373049235771987e+03 1.215544200837805278e+01 -3.650000000000002687e-01 4.000000000000000000e+02 -1.996429438542692878e+03 -2.002787152829384240e+03 1.135000000000000009e+00
-2.002344644574530093e+03 1.229483082163796936e+01 -3.675000000000002709e-01 4.000000000000000000e+02 -1.980119568073453593e+03 -1.986479782360145009e+03 1.754999999999999893e+00
-1.986479782231326681e+03 7.546874642521638421e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -1.958036987197312783e+03 -1.964399701484004026e+03 1.959999999999999964e+00
-1.964399701483746639e+03 1.534058014105455570e+01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.953117820991251165e+03 -1.959483035277942463e+03 8.199999999999999512e-01
-1.959475738459339254e+03 1.277616567357924815e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -1.938819659169684201e+03 -1.945187373456375553e+03 8.499999999999999778e-01
-1.945187372833154996e+03 1.660598231804333835e+01 -3.775000000000002798e-01 4.000000000000000000e+02 -1.936003185798024560e+03 -1.942373400084715968e+03 1.459999999999999964e+00
-1.942315162981273261e+03 2.532210595095074623e+00 -3.800000000000002820e-01 4.000000000000000000e+02 -1.921986643093118573e+03 -1.928359357379809808e+03 1.495000000000000107e+00
-1.928359356510708494e+03 7.036061302898777292e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -1.920597947577784225e+03 -1.926973161864475514e+03 1.379999999999999893e+00
-1.926749998369388550e+03 7.942007046302424378e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -1.918248298218766649e+03 -1.924626012505457993e+03 1.090000000000000080e+00
