logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.020729561563879543e+03 -7.026722275850570441e+03 1.050000000000000044e+00
-7.026722275850570441e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.100674188714579032e+03 -6.106669403001270439e+03 1.804999999999999938e+00
-6.106669403001270439e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.092559687248874980e+03 -6.098557401535565987e+03 2.550000000000000044e-01
-6.098557101662536297e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -5.401669850925864012e+03 -5.407670065212555528e+03 1.135000000000000009e+00
-5.407670065212555528e+03 3.457612915409806646e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -5.355815013463396099e+03 -5.361817727750087215e+03 1.840000000000000080e+00
-5.361817727750087215e+03 2.702915930347584776e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -5.107941067563289835e+03 -5.113946281849981460e+03 8.349999999999999645e-01
-5.113946281849981460e+03 2.741064840553962654e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -5.006076354003152119e+03 -5.012084068289843344e+03 1.560000000000000053e+00
-5.012084068289843344e+03 2.982127243076777745e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -4.946965183368352882e+03 -4.952975397655044617e+03 1.495000000000000107e+00
-4.952975397655044617e+03 4.556228308088941503e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -4.791176031637045526e+03 -4.797188745923736860e+03 2.899999999999999800e-01
-4.797188745923736860e+03 6.815206743629168784e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -4.455975976410612930e+03 -4.461991190697303864e+03 2.149999999999999967e-01
-4.461991190697303864e+03 1.648842124461960168e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -4.348938239308915399e+03 -4.354955953595606843e+03 1.739999999999999991e+00
-4.354955953595606843e+03 1.849737240536766194e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -4.143895272757955354e+03 -4.149915487044646397e+03 2.349999999999999867e-01
-4.149915487044646397e+03 2.296609620693933493e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -4.109602109936716261e+03 -4.115624824223407813e+03 7.299999999999999822e-01
-4.115624824223407813e+03 2.494359392394227370e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -4.067631149353450837e+03 -4.073656363640141990e+03 7.299999999999999822e-01
-4.073656363640141990e+03 2.607722245191118873e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -4.059973447293098161e+03 -4.066001161579789368e+03 9.649999999999999689e-01
-4.066000688117741447e+03 2.658238433832263681e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -4.036633418869415436e+03 -4.042663633156106698e+03 1.919999999999999929e+00
-4.042663633156033484e+03 3.089016330083225625e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -3.913506566790532361e+03 -3.919539281077223677e+03 9.749999999999999778e-01
-3.919539281077223677e+03 7.918411883356043290e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -3.704990957527750652e+03 -3.711026171814442023e+03 9.500000000000000111e-02
-3.711026171814442023e+03 9.034659040998204205e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -3.635320138332129773e+03 -3.641357852618821198e+03 1.645000000000000018e+00
-3.641357852618821198e+03 9.983792519640989838e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -3.620099465854025311e+03 -3.626139680140716791e+03 6.600000000000000311e-01
-3.626139679894775327e+03 2.308038553103304480e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -3.521046019735059417e+03 -3.527088734021750952e+03 1.354999999999999982e+00
-3.527088734021750952e+03 4.502233152999771448e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -3.500343409144722045e+03 -3.506388623431413180e+03 1.995000000000000107e+00
-3.506388623430389544e+03 5.155232705696160167e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -3.486410753130301600e+03 -3.492458467416992789e+03 6.400000000000000133e-01
-3.492458466525310996e+03 1.104394630113005071e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -3.417153054637971763e+03 -3.423203268924663007e+03 1.540000000000000036e+00
-3.423203268924663007e+03 3.898193450878087418e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -3.399660812323190385e+03 -3.405713526609881683e+03 1.495000000000000107e+00
-3.405713526584512692e+03 2.342133192012692788e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -3.385704708140697676e+03 -3.391759922427389029e+03 5.100000000000000089e-01
-3.391759921556372319e+03 2.602315118767539204e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -3.340241087022674947e+03 -3.346298801309366354e+03 4.249999999999999889e-01
-3.346298801309366354e+03 1.319221076395967085e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -3.230023469676531477e+03 -3.236083683963222938e+03 1.995000000000000107e+00
-3.236083683963222938e+03 5.466946302027539417e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -3.222174174774984749e+03 -3.228236889061676266e+03 1.080000000000000071e+00
-3.228236498134932390e+03 3.233986171844237845e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -3.169248802441676162e+03 -3.175314016728367278e+03 1.989999999999999991e+00
-3.175314016728367278e+03 4.774592441230354467e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -3.144886899655869001e+03 -3.150954613942560172e+03 8.299999999999999600e-01
