logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.622222284987787134e+03 -9.628214999274478032e+03 2.999999999999999889e-02
-9.628214999274478032e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.726176545776404964e+03 -8.732171760063096372e+03 1.114999999999999991e+00
-8.732171760063096372e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -7.813725342411768906e+03 -7.819723056698459914e+03 1.600000000000000033e-01
-7.819723056698459914e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -7.079472682423305741e+03 -7.085472896709997258e+03 1.139999999999999902e+00
-7.085472896709997258e+03 5.099464312017192356e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -6.506393820819361281e+03 -6.512396535106052397e+03 1.945000000000000062e+00
-6.512396535106052397e+03 4.017574580343232924e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -6.157583618534245034e+03 -6.163588832820936659e+03 8.399999999999999689e-01
-6.163588832820936659e+03 3.641805783596162769e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -6.125247451526061013e+03 -6.131255165812752239e+03 9.300000000000000488e-01
-6.131255165812752239e+03 2.743754334518558267e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -5.842365202140642396e+03 -5.848375416427334130e+03 5.649999999999999467e-01
-5.848375416427334130e+03 7.825887354728439504e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -5.840107654394505516e+03 -5.846120368681196851e+03 3.150000000000000022e-01
-5.846020642324753680e+03 8.581984180031697607e-01 -2.249999999999999917e-02 4.000000000000000000e+02 -5.754145912220524224e+03 -5.760161126507215158e+03 9.849999999999999867e-01
-5.760161126507215158e+03 4.088268002970708892e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -5.711008941207661337e+03 -5.717026655494352781e+03 6.400000000000000133e-01
-5.717026655494352781e+03 4.747265400830916349e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -5.463741873963025682e+03 -5.469762088249716726e+03 1.264999999999999902e+00
-5.469762088249716726e+03 1.218869365341849402e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -5.429284764376353451e+03 -5.435307478663045003e+03 1.354999999999999982e+00
-5.435307478663045003e+03 8.853664662329258306e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -5.311017438215384573e+03 -5.317042652502075725e+03 1.270000000000000018e+00
-5.317042652502075725e+03 6.450581793377358508e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -5.284150733750647305e+03 -5.290178448037338967e+03 4.749999999999999778e-01
-5.290178448037337148e+03 3.948055137354938893e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -5.106638319503193998e+03 -5.112668533789885259e+03 2.200000000000000011e-01
-5.112668533789885259e+03 7.682664446210344522e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -5.095337982195804216e+03 -5.101370696482495077e+03 4.000000000000000222e-01
-5.101370684082859952e+03 6.974776650344857387e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -5.037388181383757001e+03 -5.043423395670448372e+03 3.649999999999999911e-01
-5.043423395670448372e+03 6.936691380744417756e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -4.941521270601825563e+03 -4.947558984888516534e+03 1.195000000000000062e+00
-4.947558984888516534e+03 9.607097026324325384e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -4.913127497878469512e+03 -4.919167712165160992e+03 1.549999999999999989e-01
-4.919167712165160083e+03 3.446033583679780321e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -4.838798843831908925e+03 -4.844841558118600005e+03 7.449999999999999956e-01
-4.844841558118600005e+03 3.991385693133944557e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -4.822995484813832263e+03 -4.829040699100523852e+03 1.010000000000000009e+00
-4.829040698963191062e+03 3.788787391493583101e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -4.804090571842290956e+03 -4.810138286128982145e+03 1.810000000000000053e+00
-4.810138286122804857e+03 1.106439255047171955e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -4.725897985258238805e+03 -4.731948199544930503e+03 1.705000000000000071e+00
-4.731948199544930503e+03 3.909682023764850811e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -4.547082180764192344e+03 -4.553134895050883642e+03 1.049999999999999961e-01
-4.553134895050883642e+03 1.084214964981747755e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -4.511777889396937098e+03 -4.517833103683627996e+03 1.429999999999999938e+00
-4.517833103683627996e+03 5.936623468727120922e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -4.474926871935117560e+03 -4.480984586221808968e+03 1.064999999999999947e+00
-4.480984586221808968e+03 2.237994067310226143e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -4.462153389215199240e+03 -4.468213603501890248e+03 8.249999999999999556e-01
-4.468213600659837539e+03 1.787824598023817302e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -4.436459698047136044e+03 -4.442522412333827560e+03 1.070000000000000062e+00
-4.442522412333820284e+03 1.128255439463941734e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -4.318030019987428204e+03 -4.324095234274119321e+03 1.489999999999999991e+00
-4.324095234274119321e+03 5.946635067435803990e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -4.303678604464839736e+03 -4.309746318751531362e+03 3.400000000000000244e-01
