logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.414661301874802666e+04 -1.415260573303471756e+04 1.645000000000000018e+00
-1.415260573303471756e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.360710433919215393e+04 -1.361309955347884534e+04 6.700000000000000400e-01
-1.361309955347884534e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -9.598609105629004262e+03 -9.604606819915696178e+03 1.489999999999999991e+00
-9.604606819915696178e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -9.237931882043689257e+03 -9.243932096330379864e+03 7.499999999999999722e-02
-9.243932096330379864e+03 nan -1.000000000000000021e-02 4.000000000000000000e+02 -9.098806036576997940e+03 -9.104808750863689056e+03 5.350000000000000311e-01
-9.104808750863689056e+03 6.590196776857278849e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -8.604619012503513659e+03 -8.610624226790205284e+03 9.200000000000000400e-01
-8.610624226790205284e+03 2.119585326646102601e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -8.234713301765894357e+03 -8.240721016052586492e+03 1.900000000000000022e-01
-8.240721016052586492e+03 3.447008653176301323e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -8.166260680636236430e+03 -8.172270894922928164e+03 1.284999999999999920e+00
-8.172270894922928164e+03 3.137613455154084932e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -7.536199166458244690e+03 -7.542211880744936025e+03 4.450000000000000067e-01
-7.542211880744936025e+03 3.651818231192999065e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -6.901810466729828477e+03 -6.907825681016519411e+03 1.794999999999999929e+00
-6.907825681016519411e+03 5.634223139818859636e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -6.498330934425483065e+03 -6.504348648712174509e+03 7.499999999999999722e-02
-6.504348648712174509e+03 3.084136570421352985e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -6.189903300930836849e+03 -6.195923515217527893e+03 1.950000000000000067e-01
-6.195923515217527893e+03 2.671393968059046529e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -5.908051516462631298e+03 -5.914074230749322851e+03 1.004999999999999893e+00
-5.914074230749322851e+03 1.800020111259557325e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -5.871015754993354676e+03 -5.877040969280045829e+03 1.014999999999999902e+00
-5.877040969280045829e+03 1.933110377518255802e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -5.327453100490251927e+03 -5.333480814776943589e+03 1.735000000000000098e+00
-5.333480814776943589e+03 3.800083076347712563e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -5.321265225492276841e+03 -5.327295439778968102e+03 1.135000000000000009e+00
-5.327293382567316257e+03 3.153961986153316843e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -5.283199124467843831e+03 -5.289231838754534692e+03 1.810000000000000053e+00
-5.289231838754534692e+03 2.246090833736996331e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -5.266174829358893476e+03 -5.272210043645584847e+03 5.799999999999999600e-01
-5.272210043605077772e+03 1.753266937582223193e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -5.147428202858028271e+03 -5.153465917144719242e+03 5.999999999999999778e-01
-5.153465917144719242e+03 6.231665091617716001e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.119715305751485175e+03 -5.125755520038176655e+03 1.215000000000000080e+00
-5.125755520038175746e+03 1.230325776105079871e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -5.058300569937204273e+03 -5.064343284223895353e+03 1.044999999999999929e+00
-5.064343284223895353e+03 2.820751541499866377e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -5.040706911536772168e+03 -5.046752125823463757e+03 1.969999999999999973e+00
