logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.664648347346168521e+03 -7.670641061632859419e+03 8.399999999999999689e-01
-7.670641061632859419e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -7.232544440072367252e+03 -7.238539654359058659e+03 1.479999999999999982e+00
-7.238539654359058659e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -7.013682390333001422e+03 -7.019680104619692429e+03 1.320000000000000062e+00
-7.019680104619692429e+03 1.847304162226191693e+02 -7.499999999999999722e-03 4.000000000000000000e+02 -6.778520595266183591e+03 -6.784520809552875107e+03 1.969999999999999973e+00
-6.784520809552875107e+03 1.361686347663282390e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -6.461531142102793638e+03 -6.467533856389484754e+03 1.264999999999999902e+00
-6.467533856389484754e+03 2.539232069179391829e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -6.053044723069499923e+03 -6.059049937356191549e+03 8.800000000000000044e-01
-6.059049937356191549e+03 4.028787954018177970e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -5.970823363903697100e+03 -5.976831078190388325e+03 1.905000000000000027e+00
-5.976831078190388325e+03 4.293172984252204856e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -5.855743819960605833e+03 -5.861754034247297568e+03 2.650000000000000133e-01
-5.861754034247297568e+03 3.112702547611283990e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -5.825078359563035519e+03 -5.831091073849726854e+03 4.000000000000000083e-02
-5.831091073849726854e+03 4.021999167375376061e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -5.681100420339671473e+03 -5.687115634626362407e+03 8.349999999999999645e-01
-5.687115634626362407e+03 9.241997401905528875e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -5.678337179226507942e+03 -5.684354893513199386e+03 5.400000000000000355e-01
-5.684293568074072027e+03 4.075177453377757786e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -5.650045015319276899e+03 -5.656065229605967943e+03 7.049999999999999600e-01
-5.656065229605967033e+03 1.420906357837401757e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -5.540078238096949462e+03 -5.546100952383641015e+03 1.625000000000000000e+00
-5.546100952383641015e+03 5.620326101994659496e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -5.521219711903143434e+03 -5.527244926189834587e+03 1.229999999999999982e+00
-5.527244926183364441e+03 5.477275335161188252e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -5.518549639945578747e+03 -5.524577354232270409e+03 1.709999999999999964e+00
-5.524510237246918223e+03 4.194954739528965604e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -5.506171649884249746e+03 -5.512201864170941008e+03 9.200000000000000400e-01
-5.512201859657159730e+03 1.255612551646051855e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -5.421613850129070670e+03 -5.427646564415761532e+03 1.435000000000000053e+00
-5.427646564415761532e+03 4.195907251845196129e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -5.258310057847535973e+03 -5.264345272134227343e+03 1.830000000000000071e+00
-5.264345272134227343e+03 9.974825644167357552e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -5.249137403934916620e+03 -5.255175118221607590e+03 8.399999999999999689e-01
-5.255175014126539281e+03 8.133270874619552160e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.202271145870156943e+03 -5.208311360156848423e+03 1.909999999999999920e+00
-5.208311360156848423e+03 2.242945585258127394e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -5.178205660195593737e+03 -5.184248374482284817e+03 1.229999999999999982e+00
-5.184248374482249346e+03 1.194149125684609025e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -5.071213885640610897e+03 -5.077259099927302486e+03 1.139999999999999902e+00
-5.077259099927302486e+03 5.756422866660200555e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -5.071000861303818056e+03 -5.077048575590509245e+03 1.185000000000000053e+00
-5.076455160716933278e+03 5.049679024449198295e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -5.052516082891545921e+03 -5.058566297178237619e+03 9.250000000000000444e-01
-5.058566297161217335e+03 5.046569638725886620e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -4.808455711733210592e+03 -4.814508426019901890e+03 5.000000000000000278e-02
-4.814508426019901890e+03 1.273411974051394679e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -4.763190904163560845e+03 -4.769246118450251743e+03 1.205000000000000071e+00
-4.769246118450251743e+03 7.768083234219909627e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -4.713279852176458007e+03 -4.719337566463149415e+03 8.699999999999999956e-01
-4.719337566463149415e+03 4.020931590786252485e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -4.683130663915181685e+03 -4.689190878201872692e+03 1.514999999999999902e+00
