index,total_counts,soft_counts,soft_frac,sigma_eff_marginal,sigma_eff_conditional,absorbed_fraction_I,bnorm2,R_residual_power,sigma_post_pred,shrink_pred,min_prior_edge_margin,kT_ceiling_margin_frac_range,kT_ceiling_margin_frac_value,rank_deficient,already_run_ns,theta_tbabs_1_nh,theta_powerlaw_1_alpha,theta_powerlaw_1_norm,theta_blackbodyrad_1_kT,theta_blackbodyrad_1_norm
59,3272,1155,0.353,0.12850346855705244,0.02680523397438216,0.9564879540688676,1391.7486067198518,60.557829300183776,0.02816557442583488,0.9756841185981715,0.04536684689664871,0.9546331531033513,0.8591698377930163,False,False,0.22035082165976544,1.7246540619858775,0.0007125774327358657,0.4224904866209515,0.42415571967083804
60,3342,1714,0.51287,0.08056086129612777,0.019149819360072373,0.9434957438769229,2726.908946289709,154.08196152546395,0.027175498766716464,0.9413868916995647,0.09118042256469683,0.7801932222281077,0.702173900005297,False,False,0.24868015086278905,2.8176391548706063,0.0009423946724960797,0.8934782999841091,0.12521250384236077
61,15852,2179,0.13746,0.08714437213720413,0.009727067324102265,0.9875409435626566,10569.054964241459,131.68045228886825,0.027403118428150186,0.9492718680676614,0.018459017168160785,0.3398030898893515,0.30582278090041637,False,False,0.31277914394646744,1.0369180343363216,0.0016795013087859722,2.082531657298751,0.11865350760430134
62,10151,2771,0.27298,0.07564454426255052,0.02212398356907932,0.914459569209525,2043.023421557044,174.7611035950198,0.026970337551827123,0.9342798987409469,0.14471540621733403,0.14471540621733403,0.13024386559560064,False,False,0.2486038946618107,1.8847119449894352,0.001745888156874506,2.609268403213198,0.045866586682441465
63,9184,2535,0.27602,0.07587610694881708,0.017504591731395253,0.9467776689666418,3263.593264204304,173.69604106571938,0.026980790930667135,0.9346420144061801,0.12396661962342481,0.5900480510379849,0.5310432459341864,False,False,0.22715874319466167,2.7520667607531504,0.0012031163827407921,1.4068702621974407,0.3181930672270079
64,4699,1361,0.28964,0.08604928925805766,0.01773759285468678,0.9575092116457748,3178.4152520527186,135.05336977681324,0.02736848052085443,0.9480719757615792,0.15236468187406843,0.676313363524892,0.6086820271724028,False,False,0.3195270636251863,2.3862539689774316,0.000910842063770658,1.1739539184827914,0.21462678261683013
65,27742,6103,0.21999,0.054563320142169074,0.00892086914727392,0.9732691505302702,12565.670338339127,335.8910423003921,0.02551642318656914,0.8839148277313252,0.07352580485349891,0.8027340236953794,0.7224606213258414,False,False,0.27050645497722225,1.1470516097069978,0.004584785705678091,0.8326181360224756,0.0990777280572784
66,38005,8784,0.23113,0.03895028851442945,0.00785875604134093,0.9592913915989237,16191.69764905666,659.1414789440747,0.023192297845577584,0.803404764256211,0.11285542720360162,0.4871511021446735,0.43843599193020616,False,False,0.3010257596826517,1.8541549915703344,0.005946879595786579,1.6846920242093815,0.5928932894893083
67,1927,772,0.40062,0.12167076585103206,0.027103298272574704,0.9503782809308625,1361.305850248166,67.55033646818784,0.028087778560211614,0.9729891907606055,0.09539529282058246,0.9046047071794174,0.8141442364614758,False,False,0.27910718289131886,2.0945967921692628,0.0005725685998168824,0.5575672906155726,0.06555402039743437
68,1719,646,0.3758,0.20459823609709404,0.04339419373760504,0.9550158543370164,531.051638068528,23.888904241440702,0.0285843947774615,0.9901924811633949,0.12599087742861587,0.6686736722893795,0.6018063050604415,False,False,0.17519817548572317,1.9704169051834874,0.00030962133342013736,1.1945810848186753,0.03722798538100135
69,7385,706,0.0956,0.30242620032270906,0.011447224552149249,0.9985672791594317,7631.318782712716,10.93354946101309,0.028736895199666695,0.9954752507520969,0.04154873483722482,0.4859181971339636,0.4373263774205673,False,False,0.15830974696744496,1.3958083462559197,0.00012718090604888998,1.6880208677382982,0.22845208079406504
70,15632,4510,0.28851,0.06806219477504229,0.012108843168760817,0.9683485646364233,6820.162011038229,215.867917061498,0.026575939688903996,0.9206175560013581,0.04271780191166287,0.8496219250528719,0.7646597325475848,False,False,0.2320970632950576,1.4347392252973972,0.0027939984566529986,0.7060208023572455,0.8214183418081599
