index,total_counts,soft_counts,soft_frac,sigma_eff_marginal,sigma_eff_conditional,absorbed_fraction_I,bnorm2,R_residual_power,sigma_post_pred,shrink_pred,min_prior_edge_margin,kT_ceiling_margin_frac_range,kT_ceiling_margin_frac_value,rank_deficient,already_run_ns,theta_tbabs_1_nh,theta_powerlaw_1_alpha,theta_powerlaw_1_norm,theta_blackbodyrad_1_kT,theta_blackbodyrad_1_norm
78,4935,218,0.04417,0.3230803076395231,0.011597763224987092,0.9987113721867258,7434.4958564054805,9.580298138235987,0.02875296580314719,0.9960319527868271,0.09745227527038673,0.09745227527038673,0.08770704774334807,False,False,0.3115205045147018,1.57847115392883,0.0005439409236457734,2.736878856769956,0.5771992671981236
79,3334,812,0.24355,0.13324320530762188,0.023998260404030126,0.9675608564215621,1736.3628161350246,56.32612269686485,0.028212969862276616,0.9773259446774513,0.09143893791559823,0.8640121179823195,0.7776109061840876,False,False,0.3054868741875182,1.3622675042171917,0.006563298011431003,0.6671672814477372,0.18294012857465752
80,670,107,0.1597,0.3434469931648123,0.04082714438916003,0.9858688153146413,599.931948888736,8.47774916839389,0.028766079129169952,0.9964862117253799,0.024036700586391183,0.6978755844407096,0.6280880259966387,False,False,0.34519265988272174,1.1931389253570694,0.0009289694368411691,1.1157359220100838,0.24744751617995323
81,2428,192,0.07908,0.34994713671658295,0.020040994532105047,0.9967203035466379,2489.7827914207273,8.165731790664609,0.028769793411456884,0.9966148782380723,0.10598620778898836,0.10598620778898836,0.09538758701008954,False,False,0.25458118353688197,1.3237803156499919,0.0009352986811987891,2.7138372389697314,0.2389685873220329
82,531,36,0.0678,0.8979663402556674,0.03881838673677332,0.9981312343204712,663.6285094980186,1.2401661825067236,0.028852608130845697,0.999483664269992,0.033626853314442456,0.03552042502262252,0.03196838252036027,False,False,0.2312742876989584,1.740230966028806,0.00011674914443244008,2.904094852438919,0.05180045166772926
83,65,31,0.47692,0.6705237619856195,0.14448604835010143,0.9535673488772572,47.90139631425634,2.2241888233521,0.028840797758063804,0.9990745409557006,0.067807617828869,0.932192382171131,0.8389731439540179,False,False,0.22806690210971511,2.227037487297609,0.00020338399402533574,0.4830805681379463,0.02220358641412024
84,2595,504,0.19422,0.18778236487937483,0.035576569911921554,0.9641062743586943,790.0814272999298,28.358965985794867,0.028532337329610892,0.9883891582716025,0.09777423087570589,0.09777423087570589,0.0879968077881353,False,False,0.22911203402747016,1.8696499012235157,0.0030367249622221615,2.736009576635594,0.1642295859937707
85,11042,1347,0.12199,0.12052020426405266,0.011293728722236962,0.9912187774249596,7840.16669558894,68.84624877938579,0.028073431433146542,0.9724921917002185,0.01153371630915912,0.06798995270757487,0.061190957436817385,False,False,0.23336458535151566,1.8384626858118367,0.007189958355538251,2.816427127689548,0.9482712144223383
86,4013,663,0.16521,0.18507845500067224,0.02375363416986125,0.9835279217639002,1772.3107543440033,29.19364140423539,0.028522648341617426,0.9880535218820303,0.05263650404424369,0.10640550448055053,0.09576495403249548,False,False,0.22906554641651142,1.1052730080884874,0.0045529774025232115,2.7127051379025136,0.15100621988135834
87,384,184,0.47917,0.20588735437096464,0.05268746278863098,0.9345129805671328,360.2346047181836,23.590690559570913,0.028587877861452074,0.990313138732169,0.06465525999632737,0.6552323368212326,0.5897091031391094,False,True,0.3370689480007345,2.6313842716903135,0.0013883390612800155,1.230872690582672,0.024635238015133204
88,66,20,0.30303,1.1782312815928087,0.23348344540894628,0.9607308872465049,18.343736920125064,0.720342273436842,0.028858852987403975,0.9996999924468903,0.00869869067479911,0.9913013093252008,0.8921711783926808,False,False,0.20644307211909496,1.3241341012136965,0.00011738035131305367,0.3234864648219576,0.025082224600218174
89,2803,1312,0.46807,0.1284335822360446,0.028110465266283982,0.9520952171628169,1265.5051950889736,60.623751550064355,0.028164837979965347,0.9756586073649104,0.028238403094833695,0.1259047723922576,0.11331429515303186,False,False,0.1801714002256769,2.120731193722119,0.007060806521825246,2.6600571145409044,0.011388769577054368
90,2361,219,0.09276,0.22792612780128635,0.02110206079398959,0.9914284075241675,2245.69235347405,19.249159680072747,0.028638730823610237,0.9920747370156353,0.04728819515701255,0.19968531540639917,0.17971678386575926,False,False,0.3305332783031787,2.905423609685975,0.0009741720815754182,2.4608496484027222,0.3198853156935881
91,429,74,0.17249,0.5227922694638788,0.04661678049595514,0.9920489178820102,460.1669748302077,3.658825404861919,0.0288236050125042,0.9984789667790839,0.05457985768108209,0.7460121579811251,0.6714109421830127,False,True,0.31877273614067025,1.1091597153621642,0.00038130294748811897,0.9857671734509623,0.3322081266902957
92,2133,175,0.08204,0.507724882725687,0.02162817983902001,0.998185391051234,2137.7654597388528,3.8792083336048773,0.028820966657599863,0.9983875714842296,0.006581771562301914,0.19092890628893985,0.1718360156600459,False,False,0.15131635431246038,2.9563114823500083,0.00034153859944520355,2.4844919530198624,0.2902019778774696
93,3354,222,0.06619,0.28856882410340606,0.014904715441547364,0.9973322289311455,4501.451984882741,12.008843373107926,0.028724144688222597,0.9950335600792236,0.022260655318179345,0.022260655318179345,0.020034589786361412,False,False,0.3439917179470088,1.5386270165488722,0.0010087398520941676,2.9398962306409158,0.3140127719547869
94,84,42,0.5,0.7811013320109393,0.14845285847560086,0.9638787831832396,45.37565124373211,1.6390237367765508,0.028847819240168923,0.9993177722307106,0.008058025877183406,0.9919419741228166,0.892747776710535,False,False,0.180909813866576,2.2296116208157595,0.00018706681159522026,0.3217566698683952,0.019590337672400218
95,291,42,0.14433,0.5885267383297694,0.07522012986554504,0.983664374811704,176.73877569806618,2.887138396041929,0.02883284911971043,0.9987991920461199,0.16369259896701882,0.16369259896701882,0.14732333907031694,False,True,0.2729539782102398,2.0938917456988437,0.0002417186460651085,2.558029982789049,0.03067050880197097
96,1278,65,0.05086,0.5764068280364272,0.023544937214617735,0.9983314591649398,1803.8687153976443,3.0098286127285263,0.028831378808071746,0.9987482589568968,0.0638636512042688,0.17520036633122793,0.15768032969810516,False,False,0.3081922568926698,2.5824122124509525,0.00013419220910354223,2.5269590109056845,0.18012433914419732
97,4519,1016,0.22483,0.11722138389256428,0.02081151535560682,0.9684794549227227,2308.83337898747,72.77568659829703,0.02803006240977894,0.970989844661272,0.03638117943523025,0.24555887954131783,0.22100299158718606,False,False,0.31125859442276715,1.3146029938147448,0.00845741498948637,2.336991025238442,0.02902714058615247
98,1633,477,0.2921,0.17964654934148294,0.03770209423204752,0.9559553473074365,703.5080169517312,30.985766273073093,0.02850187849736944,0.9873340333719742,0.09821496573810569,0.5516635979505546,0.49649723815549923,False,False,0.2651800565444352,1.5177967712618798,0.0034985482155815233,1.5105082855335024,0.015719181607103158
99,910,219,0.24066,0.2836838411722535,0.05055058709941,0.9682471135584174,391.33400915991797,12.425984353584115,0.02871920292318776,0.9948623723168356,0.2954633275527453,0.4274931857823154,0.3847438672040839,False,False,0.2860992976888893,1.5909266551054906,0.0013042652753004864,1.8457683983877484,0.10506273867247676
100,786,82,0.10433,0.6215242080736626,0.029521775843095868,0.9977438453835924,1147.4005225006333,2.588712985708298,0.02883642636977052,0.9989231116232291,0.015227678426539049,0.6269483847023812,0.5642535462321432,False,False,0.23561198554575885,2.969544643146922,0.00010767924535003595,1.3072393613035704,0.5189395742368906
101,5923,240,0.04052,0.4496397313695727,0.00990884623800137,0.9995143573512798,10184.830871404518,4.946188241156122,0.028808203347816565,0.9979454374638814,0.0011422777213588163,0.0011422777213588163,0.001028049949222935,False,False,0.2313077395022545,2.2277420484202084,0.0001118056749582539,2.996915850152331,0.6077453206046903
102,341,71,0.20821,0.6942321987992239,0.04088248312497183,0.9965321122855186,598.3089062749015,2.0748681055355136,0.02884258899212412,0.999136591123715,0.04247423190113501,0.7821466978702538,0.7039320280832285,False,False,0.1939592759251773,2.765451114319566,0.00012160416886965299,0.8882039157503148,0.658700100257994
103,284,57,0.2007,0.6746384512746102,0.09186423569592735,0.9814582487042964,118.49692153297008,2.197140448370832,0.028841122202490778,0.9990857800403357,0.1880940288579282,0.540895006219294,0.48680550559736463,False,False,0.18761880577158563,1.9056806795723458,0.00027136640263798837,1.539583483207906,0.078694187474747
104,2082,560,0.26897,0.153598439487203,0.029071256179980402,0.9641776568666629,1183.238803446121,42.38638642572616,0.028370804953843847,0.9827935126336859,0.1345928756580994,0.725737065660234,0.6531633590942106,False,False,0.3230814248683801,1.457632713372937,0.004414373596575501,1.0405099227173682,0.041680206176093255
105,1058,283,0.26749,0.2071532772978641,0.04573469138417138,0.9512574900911255,478.088716967547,23.303244024111766,0.028591236392469153,0.9904294816593765,0.09002892382967434,0.09002892382967434,0.0810260314467069,False,False,0.30716024155605404,1.6045883958956892,0.002362526962583631,2.7569219056598793,0.0186100085310396
106,4067,1014,0.24932,0.1087648325913067,0.02135751076573477,0.96144113191807,2192.293681174694,84.5323628492637,0.027901495050073465,0.9665361406771746,0.0340968322015583,0.29679820838627097,0.2671183875476439,False,False,0.33830970894711787,1.5387212033205673,0.008546854990425665,2.1986448373570684,0.08880567090626598
107,5254,529,0.10069,0.2722969226463789,0.01450474417084924,0.9971625077752116,4753.131760358879,13.486974413412888,0.028706645123731597,0.9944273573830488,0.04862111014254427,0.04862111014254427,0.043758999128289844,False,False,0.1622039017956489,2.055371868558117,0.0017603868343281908,2.8687230026151305,0.48596419496535886
108,829,365,0.44029,0.2457230296306252,0.04682560704171665,0.963685914659131,456.07174532109656,16.56182828114937,0.028670344221455372,0.9931698572409885,0.03137336389062731,0.13439505055661796,0.12095554550095618,False,False,0.15627467277812546,2.9040924075697494,0.0015523502699208258,2.6371333634971315,0.0368031159557001
109,331,59,0.17825,0.48803824800836915,0.07153378799049187,0.9785160205813244,195.42384486280528,4.198481860950969,0.028817145700411075,0.9982552096445392,0.041087744821752814,0.9556767476939948,0.8601090729245954,False,False,0.3198664466947425,1.0821754896435056,0.0005367522404385012,0.41967278122621376,0.17660193570878185
110,793,100,0.1261,0.42101197599535195,0.04587725834371215,0.9881257547968002,475.12194207070814,5.6417144415680776,0.028799892524381282,0.9976575420950285,0.2916132378723847,0.2916132378723847,0.26245191408514623,False,False,0.26006124708469713,1.955264287836204,0.0005090622634176112,2.2126442577445613,0.11054640825434937
111,2391,346,0.14471,0.19804631553937532,0.02345569315775757,0.9859730577511366,1817.621523092319,25.49567213470702,0.028565649891983326,0.9895431392827897,0.04010259678168963,0.04010259678168963,0.036092337103520666,False,False,0.2566842434150698,2.8208668935430143,0.0015513295883346995,2.891722988689438,0.21180624244355073
112,640,158,0.24688,0.27806858604417334,0.059558305755356304,0.9541244997717931,281.91314729137855,12.932906652900149,0.028713200972988927,0.9946544586630579,0.16028532165801845,0.5886429695014296,0.5297786725512866,False,False,0.26332411742419354,2.679429356683963,0.0008339478993334047,1.41066398234614,0.23680981736197454
113,2616,1288,0.49235,0.11963788236132876,0.024690173754721618,0.9574096844245449,1640.407353724876,69.8654668674397,0.028062163037601465,0.9721018430281414,0.07386279128080951,0.8132638933761391,0.7319375040385253,False,False,0.19444902925387986,2.212991395272514,0.007116630497917699,0.804187487884424,0.030998435769714307
114,936,400,0.42735,0.140945195294348,0.033620358986182895,0.9431010645161403,884.698533269871,50.338404767187704,0.028280443411768472,0.9796632969951895,0.04715338194082042,0.7080840958325632,0.6372756862493069,False,False,0.3405693236118359,2.3487348032543647,0.003357925587372293,1.0881729412520793,0.04199997327410361
115,1647,203,0.12325,0.31604279017548753,0.027215255466291294,0.9925846260649145,1350.128700169217,10.011709172245693,0.028747839632691244,0.995854377033268,0.14199348674180123,0.49994874278925716,0.4499538685103315,False,False,0.2707501337391189,1.2839869734836025,0.0011348824964319104,1.6501383944690056,0.4065447692673844
116,350,116,0.33143,0.40411618426400214,0.06376905436464746,0.9750995344801398,245.91218366193078,6.123327850187448,0.02879414195186481,0.9974583364196058,0.179665151250479,0.8203348487495209,0.7383013638745689,False,False,0.24179426541386706,1.7940678546571205,0.0006191316225307696,0.7850959083762933,0.36426973660225626
117,3848,510,0.13254,0.2691782868368197,0.018655852952906064,0.9951965843318142,2873.2259495476796,13.801298544295237,0.0287029279685747,0.9942985913512216,0.06638701820205109,0.07076772860410188,0.0636909557436917,False,False,0.1632774036404102,1.9728097212678577,0.001920041998920836,2.808927132768925,0.3610927225735733
118,1307,232,0.17751,0.28123260142009227,0.04411815366490767,0.9753904694174242,513.7659784873683,12.643539559871849,0.028716626612767606,0.9947731263059599,0.21896469360885817,0.26917009485540894,0.24225308536986803,False,False,0.2575593043268929,1.4379293872177163,0.0015263827717594113,2.273240743890396,0.09738884107553297
119,682,85,0.12463,0.4765556170476873,0.05243611960377951,0.9878930735208942,363.69632206953463,4.40324463201705,0.028814695968790164,0.9981703484518926,0.32491809500495683,0.459642490044346,0.4136782410399114,False,False,0.21926879636898397,1.9592733602769938,0.0004465151409272285,1.7589652768802657,0.15555508555957748
120,398,211,0.53015,0.2930776403912265,0.05927206322074501,0.959098925500686,284.6426080480584,11.642188517452675,0.028728490463974157,0.9951841021672236,0.005191224970922254,0.3585745868146406,0.3227171281331766,False,False,0.17932662460831428,2.7201744254965323,0.001014886813321715,2.0318486156004703,0.010241945250700973
121,146,26,0.17808,0.6699360088573757,0.148948262884424,0.9505684484806575,45.074312859717374,2.228093218324083,0.02884075092587039,0.9990729186409322,0.08539903642922964,0.5071876098623906,0.45646884887615163,False,False,0.2182137741063379,2.8292019271415407,0.00015396612124924286,1.6305934533715452,0.038515670188005204
122,4233,572,0.13513,0.2761798012655956,0.019831934347249894,0.994843603243315,2542.5520238380973,13.110407009421648,0.028711100261534526,0.9945816878836367,0.02114357986986563,0.02114357986986563,0.01902922188287907,False,False,0.1570801144229324,1.414990000959795,0.0025453655994435295,2.942912334351363,0.28546549838970736
123,935,260,0.27807,0.3746830245227787,0.08258242336081716,0.9514211520362826,146.63064806090387,7.123147958971997,0.028782214864767997,0.9970451700028462,0.004350789621275428,0.37651678500191726,0.3388651065017256,False,False,0.15198644148820062,1.2979701158605381,0.001568936540207567,1.9834046804948233,0.010202381971486468
124,719,200,0.27816,0.43834022710785386,0.08732175749036516,0.960315375129038,131.14600453367004,5.20447999324418,0.0288051161870251,0.9978384950770424,0.07603027556807654,0.44480053321590884,0.400320479894318,False,False,0.1652060551136153,1.467830570522878,0.000938222823444701,1.799038560317046,0.06664388349493212
125,998,222,0.22244,0.347991203121578,0.07815467022132293,0.9495602019950716,163.71562492903718,8.25778305167125,0.028768697475539205,0.9965769139042471,0.13791369396787337,0.32364638672545054,0.2912817480529055,False,False,0.17758273879357467,1.784036928055253,0.001181813181998135,2.1261547558412834,0.0963397660002106
126,495,114,0.2303,0.42573580928952715,0.07117693224606252,0.9720489472486856,197.38832803065955,5.517211569278711,0.028801379677252877,0.997709058581673,0.35676706946118425,0.551559929248637,0.49640393632377333,False,False,0.22135341389223684,1.7465137088043283,0.000633017052230583,1.51078819102868,0.11276527764239203
127,5864,259,0.04417,0.4104280277593087,0.010421689453903663,0.9993552338421172,9207.118742786102,5.936438576956738,0.028796373042830774,0.9975356236777929,0.018213947404689932,0.15470574115227437,0.13923516703704694,False,False,0.25651882823731154,2.3789079731923293,0.00010874965673948957,2.582294498888859,0.8073552530281591
128,1922,1042,0.54214,0.11145347665413682,0.025103796146963515,0.9492668815077138,1586.7963790699284,80.50312872248543,0.02794535802698751,0.9680555987689016,0.11277774344903031,0.4662263070712359,0.4196036763641124,False,False,0.23156712423409018,2.558236749319405,0.005949007454183702,1.741188970907663,0.02018721404518791
129,130,31,0.23846,0.544559302592404,0.14294532761869536,0.9310951858117175,48.93956122201264,3.3721713724588587,0.028827037828558864,0.9985978830154781,3.126961048716126e-05,0.49248269919060506,0.4432344292715446,False,False,0.34762306570461676,2.9999374607790257,0.00016765740863438827,1.6702967121853662,0.031207262722113355
130,1478,386,0.26116,0.16792822510022667,0.03246362971291974,0.9626279641681966,948.8681033706368,35.46113275882275,0.028450208690047434,0.9855441387419941,0.027838419809949326,0.6230790205896961,0.5607711185307266,False,False,0.34151104197674476,1.547169138148652,0.003491010853589071,1.3176866444078204,0.011367810873669698
131,312,48,0.15385,0.6848618681542317,0.07302159261888024,0.9886316711143034,187.54150568042658,2.1320335162938284,0.02884190320304146,0.9991128346930261,0.15708767964444204,0.3709408377827077,0.333846754004437,False,False,0.24433928300404942,1.314175359288884,0.00027345762968330746,1.998459737986689,0.044178676861897775
132,920,206,0.22391,0.4372247090677652,0.08374235877315744,0.9633156368392854,142.59674789544187,5.2310708853332475,0.028804798423079463,0.9978274874110692,3.027866805116464e-05,0.20049399461139333,0.18044459515025402,False,False,0.15000605573361023,1.2164116674376484,0.0012162638667927294,2.458666214549238,0.02298821031229077
133,279,21,0.07527,0.9955390781054893,0.06090145844839608,0.9962576986015093,269.6153497271229,1.008981900338383,0.028855384941276728,0.9995798558049827,0.004006461353372955,0.18710227888142153,0.1683920509932794,False,False,0.24979349566735892,1.6087045329260032,0.00010186216973354648,2.494823847020162,0.034325051364514914
134,97,39,0.40206,0.5745615020086069,0.21464155458730366,0.8604420555570387,21.705629703705956,3.029193064289287,0.028831146766285783,0.9987402207936414,0.025608795721603916,0.45330761607322556,0.40797685446590304,False,False,0.24407980831949988,2.6881511350529212,0.00020449513136954655,1.7760694366022909,0.011251685678899694
135,172,46,0.26744,0.51161641379021,0.08430152733182629,0.9728492426933498,140.71134489096937,3.8204195754270596,0.028821670387211975,0.998411949393089,0.01599704587265772,0.9496888905159624,0.8547200014643662,False,False,0.2773968214152623,1.699017235400202,0.0003442628186671042,0.43583999560690156,0.9289790247653802
136,439,227,0.51708,0.3141084394577923,0.058560647234356944,0.9652421803219375,291.60049969997675,10.135397586604698,0.0287463704311575,0.9958034823992079,0.0770964454051229,0.6497596844112505,0.5847837159701256,False,False,0.16541928908102457,2.296860269497947,0.0012000270578826984,1.2456488520896234,0.017816999791882948
137,437,98,0.22426,0.4907212959934783,0.07487678910192984,0.9767177679295326,178.36333123791377,4.15269647074276,0.028817693551079347,0.9982741877483873,0.03139958498683981,0.7507688545757489,0.6756919691181741,False,False,0.22411636224053555,1.0627991699736796,0.0006678143008531516,0.9729240926454776,0.046304763064098385
138,667,257,0.38531,0.22341482573206736,0.0617401175879065,0.9236320863722108,262.34035109007243,20.034385273130535,0.028629513262129203,0.9917554313194944,0.015231669689296925,0.2186118774027492,0.1967506896624743,False,False,0.2700569941801589,2.080149777608005,0.0017042556711530732,2.409747931012577,0.010726630960161593
139,427,72,0.16862,0.4679811795633844,0.066027235828951,0.9800937498573509,229.3790593305644,4.5660769325197705,0.028812748328931534,0.9981028802280927,0.2557877721314499,0.3511869601804179,0.31606826416237616,False,False,0.2837085461692983,2.368281542486912,0.000324769730005341,2.0517952075128716,0.07329435620689835
140,549,155,0.28233,0.23470281739573556,0.08536455608531364,0.8677125738778292,137.22866155489982,18.15362642728819,0.028651605895483177,0.9925207425883359,0.08931764623607164,0.1768059224121319,0.1591253301709187,False,False,0.29694928916031843,2.8213647075278567,0.0010185140198573249,2.522624009487244,0.035700568714053776
141,1208,614,0.50828,0.20071606769972328,0.035135829192611545,0.9693566575626067,810.027168819597,24.821939917731108,0.028573505300245924,0.98981525860729,0.028804286335241822,0.5968492714991755,0.5371643443492581,False,False,0.15576085726704836,2.475818617471985,0.0029171836540996363,1.3885069669522259,0.060084787982883046
142,5653,1120,0.19812,0.14734317906217512,0.021706208003196975,0.9782975957430776,2122.4236642182295,46.061696365322504,0.028328933630934156,0.9813430474604917,0.021014036668545424,0.021014036668545424,0.01891263300169088,False,False,0.2258159434028155,1.2849729806984742,0.006653952920345198,2.9432621009949274,0.20659612784289463
143,76,26,0.34211,0.6189294794234063,0.12640140683902526,0.9582917970352476,62.588736546906915,2.610463727205811,0.028836165596847527,0.9989140781841918,0.10226502818401503,0.8977349718159849,0.8079614746343865,False,False,0.3249522575601089,1.9753081303677775,0.00021626264627360917,0.5761155760968406,0.06409675209273515
144,1091,85,0.07791,0.687080732961227,0.031217809140172217,0.9979356216222389,1026.112924437879,2.118285334350744,0.028842068129656395,0.9991185479185578,0.07320388238741163,0.36966522614475056,0.33269870353027553,False,False,0.16464077647748232,2.1816657958733447,0.0002179307752914696,2.0019038894091734,0.24175985003941755
145,446,73,0.16368,0.5767985898148469,0.06670915348106066,0.9866241164429326,224.71348792409455,3.005741448175166,0.028831427784766266,0.9987499555593626,0.1475185761622657,0.4673708146717598,0.4206337332045838,False,False,0.18089432959020726,2.7049628476754686,0.00025985419775567925,1.7380988003862485,0.12056368564349784
146,211,26,0.12322,0.6933704272012702,0.08671775838012427,0.9843582458135463,132.97926065331336,2.0800289070354885,0.028842527078178,0.9991344463617073,0.062027045662004184,0.062027045662004184,0.055824341095803774,False,False,0.27338633728742956,2.323313756847819,0.0001557217790579336,2.8325269767125887,0.017174731632692834
147,5183,952,0.18368,0.166618914052903,0.022357746733014463,0.9819944055045129,2000.5247817513462,36.02063799838759,0.028443768731790067,0.9853210520439865,0.03589431294589481,0.03589431294589481,0.03230488165130533,False,False,0.17713478786541062,1.9569877404776288,0.004709075262649312,2.903085355046084,0.344375529087629
148,1120,448,0.4,0.12575497378564135,0.04615078003422018,0.865318560495935,469.5068234827687,63.23385484364022,0.028135725734151754,0.9746501295874789,0.02629940951252907,0.2963030634397352,0.2666727570957617,False,False,0.31103780053887414,2.947401180974942,0.003252456686952204,2.199981728712715,0.06750539888440468
149,1387,120,0.08652,0.6891624828366465,0.023700529846359824,0.9988173047396047,1780.2618681593021,2.10550727373444,0.02884222142099116,0.9991238580861612,0.042391923146607,0.5122026531708762,0.46098238785378864,False,False,0.18697617995929527,1.084783846293214,0.000129989074117726,1.617052836438634,0.5084504428985673
150,331,53,0.16012,0.9042874499645206,0.06134678411412297,0.9953977458768332,265.71519926859827,1.2228888714220043,0.028852815625099445,0.9994908520817873,0.018335698676918283,0.572363099567314,0.5151267896105827,False,False,0.15366713973538365,1.9022572060300147,0.00017312939480916762,1.454619631168252,0.14490012954284148
151,150,37,0.24667,0.8473180285271775,0.09998688920318287,0.986075063625654,100.02622675132567,1.3928588432781155,0.02885077454183045,0.9994201468832998,0.1322385003988867,0.7549413841189009,0.6794472457070109,False,False,0.20979062277979257,1.4270045710117105,0.00018385565857044793,0.9616582628789674,0.10328750216559024
152,537,165,0.30726,0.4274591775673456,0.07692288905985706,0.9676166418958396,169.00082547401203,5.472814251223641,0.028801910046841253,0.9977274311231501,0.18782709696161065,0.8121729030383892,0.7309556127345503,False,False,0.1967748186437246,1.4038288896323217,0.0008316727173077957,0.8071331617963489,0.1799268032066056
153,697,255,0.36585,0.33356179919317547,0.07220909632889264,0.9531368794199923,191.78568145987197,8.987675515772935,0.02876001201657266,0.996276040779905,0.090964438931795,0.7081312004734284,0.6373180804260855,False,False,0.168192887786359,1.714309186658561,0.0013750838827209992,1.0880457587217434,0.08437515582954373
154,1103,284,0.25748,0.329509300331194,0.06991274634272147,0.9549829148293134,204.59135317114482,9.210106370891445,0.028757366732580128,0.9961844054543946,0.14087618433362661,0.4446754790462511,0.400207931141626,False,False,0.17817523686672532,1.576363726957355,0.0014490448235157404,1.799376206575122,0.1109578547791937
155,667,89,0.13343,0.4956245978791914,0.04083779080787344,0.9932107972939441,599.6191849493263,4.070936193060984,0.028818671941371818,0.9983080801823111,0.16081406076196858,0.568101740589022,0.5112915665301198,False,False,0.2155168071534195,2.678371878476063,0.00028256201106474806,1.4661253004096406,0.3054237147849301
156,4988,284,0.05694,0.424863701437917,0.011996213772710762,0.9992027598984218,6948.828726832204,5.539884920029378,0.02880110883310157,0.9976996762650531,0.03476029252580649,0.2539881786417618,0.22858936077758565,False,False,0.22204512659265685,1.8486271362681053,0.0002125444877711027,2.314231917667243,0.8520781229134183
157,2391,605,0.25303,0.25943400284332785,0.053453056931524585,0.9575486699910382,349.9894116430443,14.857516013301266,0.028690447852254906,0.9938662674402166,0.023676432900274495,0.2731432016491061,0.2458288814841955,False,False,0.1547352865800549,1.3407585234414696,0.0031326252632717993,2.2625133555474135,0.10396028062900604
158,2022,505,0.24975,0.19028070672458156,0.03596995052869667,0.9642652976122836,772.8946817987156,27.619161431125843,0.028540933307330218,0.9886869316746145,0.1622119950683445,0.5065693704349972,0.4559124333914975,False,False,0.2557138053965063,1.324423990136689,0.0035138060837578973,1.6322626998255074,0.05135064900708544
159,145,29,0.2,0.6508539057739001,0.06083621038279732,0.9912631018011291,270.193995692681,2.36065743431312,0.028839160988234497,0.9990178415856075,0.008528978437020718,0.7987578510644269,0.7188820659579842,False,False,0.34829420431259583,2.0554991539482907,0.00015329572066788468,0.8433538021260474,0.29312968839906284
160,182,70,0.38462,0.42218091054910034,0.12588495642517677,0.9110900259799127,63.103337899140264,5.610516133193349,0.02880026515804007,0.9976704505036211,0.1439419699442497,0.5555182137465674,0.4999663923719107,False,False,0.27319716688127416,2.431500102610536,0.00040104339545532275,1.5001008228842678,0.019403672678833358
161,593,76,0.12816,0.6456573351240152,0.050825944569107676,0.9938032105765264,387.1052693297696,2.398809838753604,0.028838703447835692,0.9990019919212626,0.10283180717652789,0.4885506531824616,0.4396955878642155,False,False,0.17056636143530557,2.7313830398882217,0.00021120272002048588,1.6809132364073536,0.17540277867100754
162,3424,398,0.11624,0.21469936107155596,0.02040759059770515,0.9909651288695024,2401.134753213054,21.693943062239132,0.02861006138621392,0.9910815985717386,0.11427447814256919,0.13894154193633373,0.12504738774270038,False,False,0.2835764487965966,1.2285489562851384,0.0026501110817517106,2.624857836771899,0.25464196772922043
163,2570,407,0.15837,0.1753934128534822,0.02402460101218688,0.9812377114784111,1732.557401880018,32.50674185428735,0.028484286689460514,0.9867246352700692,0.0901205472260569,0.48884209312766297,0.4399578838148967,False,False,0.3319758905547886,1.651896479847486,0.0030349364669021313,1.68012634855531,0.5331040016979971
164,3492,1370,0.39233,0.14282444244147663,0.03470476720935434,0.9409563500814377,830.2745554755818,49.02244018979015,0.028295337565410746,0.9801792456120726,0.07261748117770397,0.46259220186207356,0.41633298167586624,False,False,0.16473674907558503,1.9137827809678563,0.0071575606650998765,1.7510010549724013,0.11177940709137521
165,660,173,0.26212,0.2669891153630903,0.06866860635116087,0.9338500753280536,212.07209823168188,14.028553323047365,0.028700241383151658,0.9942055253021899,0.18562772688398477,0.5337685878219286,0.48039172903973576,False,False,0.2919486885843405,2.6287445462320305,0.0008784584311253989,1.5588248128807927,0.15990707224015038
166,537,81,0.15084,0.46880255915436114,0.06163138454487478,0.9827168101367108,263.2668344893382,4.550090685186379,0.02881293952321912,0.998109503392497,0.05048426084678648,0.31644830666263385,0.28480347599637046,False,False,0.2742406773103633,1.100968521693573,0.0006148278861005237,2.1455895720108886,0.028008975445037238
167,765,115,0.15033,0.3735526094885467,0.04529878535514655,0.9852948464136867,487.3341953137002,7.166324189950366,0.028781700139230915,0.9970273393872026,0.2291964227391059,0.46120830919902234,0.4150874782791201,False,False,0.29838316417846955,1.4583928454782118,0.0007579035704455517,1.7547375651626396,0.13647554748748741
168,214,25,0.11682,0.7882977217581548,0.08326642112660827,0.9888426963051677,144.23152740528198,1.6092349536302522,0.028848176817358216,0.9993301590679003,0.07318676796644416,0.3120370593401443,0.28083335340612986,False,False,0.22776862003982973,2.230049509401387,0.00014007916230426832,2.1574999397816104,0.038989538776318285
169,280,34,0.12143,0.5620321579733939,0.06305712170442841,0.987412312421364,251.4963657999918,3.1657576798526628,0.028829510488748284,0.9986835384770367,0.004959194936694787,0.004959194936694787,0.004463275443025309,False,False,0.32519402482971466,2.9711217045714977,0.0001592956634185384,2.986610173670924,0.023177384857053607
