logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.192916043657687624e+04 -1.193515315086356713e+04 1.780000000000000027e+00
-1.193515315086356713e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.148565799163784322e+04 -1.149165320592453463e+04 1.110000000000000098e+00
-1.149165320592453463e+04 2.091506609113787931e+02 -5.000000000000000104e-03 4.000000000000000000e+02 -1.144108062852777948e+04 -1.144707834281447140e+04 1.090000000000000080e+00
-1.144707834281447140e+04 1.797600680262192725e+02 -7.499999999999999722e-03 4.000000000000000000e+02 -1.097403299754078034e+04 -1.098003321182747095e+04 1.650000000000000078e-01
-1.098003321182747095e+04 3.033042914378529531e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -1.075119911849005985e+04 -1.075720183277675096e+04 8.500000000000000611e-02
-1.075720183277675096e+04 4.082241525371150601e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -1.041081314482762900e+04 -1.041681835911432063e+04 8.499999999999999778e-01
-1.041681835911432063e+04 5.122558567926743081e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -1.016528455135038530e+04 -1.017129226563707743e+04 8.149999999999999467e-01
-1.017129226563707743e+04 4.808199415338197582e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -9.725633760995022385e+03 -9.731643975281713210e+03 1.439999999999999947e+00
-9.731643975281713210e+03 2.746765412295980582e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -9.700943264769801317e+03 -9.706955979056492652e+03 1.709999999999999964e+00
-9.706955979056474462e+03 2.747062662141091778e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -9.524916973458142820e+03 -9.530932187744834664e+03 1.950000000000000067e-01
-9.530932187744834664e+03 2.868541724869071459e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -9.506353703924700312e+03 -9.512371418211390846e+03 5.000000000000000278e-02
-9.512371418202697896e+03 2.492456996951556221e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -9.415205466030014577e+03 -9.421225680316705620e+03 1.030000000000000027e+00
-9.421225680316705620e+03 2.710820010763827099e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -9.262685654419348793e+03 -9.268708368706040346e+03 1.879999999999999893e+00
-9.268708368706040346e+03 8.158542159568048646e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -9.236858082059843582e+03 -9.242883296346535644e+03 5.849999999999999645e-01
-9.242883296346530187e+03 8.288024269944193634e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -9.218189525410283750e+03 -9.224217239696974502e+03 2.349999999999999867e-01
-9.224217239689151029e+03 1.346900840476521211e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -9.149612319334288259e+03 -9.155642533620979520e+03 1.975000000000000089e+00
-9.155642533620979520e+03 3.269683009831285858e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -9.099939279539248673e+03 -9.105971993825940444e+03 1.625000000000000000e+00
-9.105971993825940444e+03 3.586669959440736477e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -9.088295610293096615e+03 -9.094330824579787077e+03 3.300000000000000155e-01
-9.094330815783436265e+03 1.100563838300457009e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -9.050897888977724506e+03 -9.056935603264415477e+03 1.685000000000000053e+00
-9.056935603264415477e+03 1.848018641954602970e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -9.033627031790652836e+03 -9.039667246077344316e+03 7.449999999999999956e-01
-9.039667246045688444e+03 2.146445087324788759e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -8.814327351599276881e+03 -8.820370065885968870e+03 7.700000000000000178e-01
-8.820370065885968870e+03 1.060051167990160081e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -8.648512418712085491e+03 -8.654557632998776171e+03 1.879999999999999893e+00
-8.654557632998776171e+03 1.160549707958169989e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -8.579513824513140207e+03 -8.585561538799831396e+03 1.199999999999999956e+00
-8.585561538799831396e+03 1.255835930087630459e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -8.519242232633634558e+03 -8.525292446920326256e+03 3.150000000000000022e-01
-8.525292446920326256e+03 3.945793790957014124e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -8.141725045993088315e+03 -8.147777760279779613e+03 1.629999999999999893e+00
-8.147777760279779613e+03 1.040817905103983634e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -8.131528983890652853e+03 -8.137584198177343751e+03 1.620000000000000107e+00
-8.137584160767653884e+03 1.062780052472368766e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -8.009727033855368973e+03 -8.015784748142060380e+03 1.199999999999999956e+00
-8.015784748142060380e+03 5.869961018549783205e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -7.910912589053291413e+03 -7.916972803339982420e+03 7.449999999999999956e-01
-7.916972803339982420e+03 9.440525412650028159e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -7.833414142705509221e+03 -7.839476856992200737e+03 1.900000000000000022e-01
