logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.379091572569758682e+04 -1.379690843998427772e+04 1.074999999999999956e+00
-1.379690843998427772e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.094287638547650749e+04 -1.094887159976319890e+04 1.919999999999999929e+00
-1.094887159976319890e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.091938665611168835e+04 -1.092538437039838027e+04 4.650000000000000244e-01
-1.092538437039831661e+04 nan -7.499999999999999722e-03 4.000000000000000000e+02 -1.090962326801456402e+04 -1.091562348230125463e+04 8.000000000000000167e-02
-1.091562342463952882e+04 nan -1.000000000000000021e-02 4.000000000000000000e+02 -1.086994778389107887e+04 -1.087595049817776999e+04 2.949999999999999845e-01
-1.087595049817776999e+04 2.295906650351461664e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.006656271061248481e+04 -1.007256792489917643e+04 5.250000000000000222e-01
-1.007256792489917643e+04 3.950320765703846178e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -9.955368875338550424e+03 -9.961376589625242559e+03 7.149999999999999689e-01
-9.961376589625242559e+03 3.480020654684614669e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -9.863625369095161659e+03 -9.869635583381852484e+03 9.449999999999999512e-01
-9.869635583381852484e+03 1.129824089862200731e+00 -2.000000000000000042e-02 4.000000000000000000e+02 -9.586686539677799374e+03 -9.592699253964490708e+03 1.340000000000000080e+00
-9.592699253964490708e+03 1.199238652365750681e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -9.511360322926584558e+03 -9.517375537213276402e+03 1.985000000000000098e+00
-9.517375537213276402e+03 3.513945489267105415e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -9.208325808387593497e+03 -9.214343522674284031e+03 1.165000000000000036e+00
-9.214343522674284031e+03 1.538468330480434361e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -9.198701736341095966e+03 -9.204721950627787010e+03 1.004999999999999893e+00
-9.204721884346648949e+03 1.566835254222537515e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -8.894292106545719435e+03 -8.900314820832410987e+03 2.349999999999999867e-01
-8.900314820832410987e+03 2.127453855408319896e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -8.809142158909724458e+03 -8.815167373196416520e+03 1.000000000000000056e-01
-8.815167373196416520e+03 2.115832282015025214e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -8.770169027107411239e+03 -8.776196741394101991e+03 1.925000000000000044e+00
-8.776196741394101991e+03 4.432549928768225556e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -8.731415362802175878e+03 -8.737445577088867140e+03 1.044999999999999929e+00
-8.737445577088867140e+03 4.769917195799795451e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -8.538983947375376374e+03 -8.545016661662068145e+03 1.014999999999999902e+00
-8.545016661662068145e+03 1.057033366331342421e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -8.294968499039659946e+03 -8.301003713326350407e+03 1.330000000000000071e+00
-8.301003713326350407e+03 1.982369763575493664e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -8.259712043292540329e+03 -8.265749757579231300e+03 3.750000000000000000e-01
-8.265749757579231300e+03 1.289030227175111065e+02 -4.750000000000000749e-02 4.000000000000000000e+02 -8.236920570737445814e+03 -8.242960785024137294e+03 1.534999999999999920e+00
-8.242960785024009965e+03 1.719317508583460707e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -8.156369542477409595e+03 -8.162412256764100675e+03 1.895000000000000018e+00
-8.162412256764100675e+03 4.963172116489625552e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -7.862593059657448975e+03 -7.868638273944140565e+03 1.489999999999999991e+00
-7.868638273944140565e+03 1.776584777023096535e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -7.810339457415044308e+03 -7.816387171701735497e+03 8.800000000000000044e-01
-7.816387171701735497e+03 1.335457295562216586e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -7.714149648176519804e+03 -7.720199862463211502e+03 1.969999999999999973e+00
