logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.057238491596084714e+03 -7.063231205882775612e+03 1.975000000000000089e+00
-7.063231205882775612e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.368140902815166555e+03 -6.374136117101857963e+03 1.879999999999999893e+00
-6.374136117101857963e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.359724957385772541e+03 -6.365722671672463548e+03 1.165000000000000036e+00
-6.365722449832950588e+03 3.597397308448062603e+00 -7.499999999999999722e-03 4.000000000000000000e+02 -6.181881642105255196e+03 -6.187881856391946712e+03 8.750000000000000000e-01
-6.187881856391946712e+03 8.529453728496368115e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -5.948785511747382770e+03 -5.954788226034073887e+03 1.100000000000000006e-01
-5.954788226034073887e+03 1.789345069173157299e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -5.744089393481825027e+03 -5.750094607768516653e+03 9.499999999999999556e-01
-5.750094607768516653e+03 1.649064440852604605e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -5.679353367521523069e+03 -5.685361081808214294e+03 3.200000000000000067e-01
-5.685361081808214294e+03 1.152112155352607630e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -5.422525577371062354e+03 -5.428535791657754089e+03 5.100000000000000089e-01
-5.428535791657754089e+03 1.685413349636393434e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -5.259209216651005590e+03 -5.265221930937696925e+03 1.929999999999999938e+00
-5.265221930937696925e+03 2.223776232438941349e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -4.970878114787208688e+03 -4.976893329073899622e+03 6.600000000000000311e-01
-4.976893329073899622e+03 2.863969516329157159e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -4.934795098370295818e+03 -4.940812812656987262e+03 1.254999999999999893e+00
-4.940812812656987262e+03 2.862340894889022707e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -4.820039868086097158e+03 -4.826060082372788202e+03 1.379999999999999893e+00
-4.826060082372788202e+03 1.253618130409412430e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -4.705669668489638752e+03 -4.711692382776330305e+03 5.500000000000000444e-01
-4.711692382776330305e+03 1.697102412644936464e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -4.676212051632219300e+03 -4.682237265918910452e+03 2.099999999999999922e-01
-4.682237265918910452e+03 1.097583776521863186e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -4.660952066417544302e+03 -4.666979780704235964e+03 5.500000000000000444e-01
-4.666979780467775527e+03 7.764423232251741247e+00 -3.749999999999999861e-02 4.000000000000000000e+02 -4.465685510753850394e+03 -4.471715725040541656e+03 8.349999999999999645e-01
-4.471715725040541656e+03 8.893571606146680608e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -4.456392274830272072e+03 -4.462424989116962934e+03 7.299999999999999822e-01
-4.462424896846092452e+03 9.028199218913768220e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -4.403375075362547250e+03 -4.409410289649238621e+03 1.000000000000000056e-01
-4.409410289649238621e+03 7.205635936284660659e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -4.401591056962297444e+03 -4.407628771248988414e+03 6.199999999999999956e-01
-4.407473151122441777e+03 1.797972284265303244e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -4.319133505755100487e+03 -4.325173720041791967e+03 3.599999999999999867e-01
-4.325173720041791967e+03 3.909684204487047765e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -4.316316034052916621e+03 -4.322358748339607700e+03 1.929999999999999938e+00
-4.322300567724119901e+03 2.397944732447087191e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -4.300090071994436585e+03 -4.306135286281128174e+03 1.985000000000000098e+00
