logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.205225263784734125e+03 -7.211217978071425023e+03 1.975000000000000089e+00
-7.211217978071425023e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.480714200260060352e+03 -6.486709414546751759e+03 1.879999999999999893e+00
-6.486709414546751759e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.458576811806864498e+03 -6.464574526093555505e+03 1.195000000000000062e+00
-6.464574526093311761e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -6.310721600049602785e+03 -6.316721814336294301e+03 9.000000000000000222e-01
-6.316721814336294301e+03 2.423520807628154046e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -6.110379069192010320e+03 -6.116381783478701436e+03 1.400000000000000133e-01
-6.116381783478701436e+03 1.441717810141553855e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -5.869670368275697911e+03 -5.875675582562389536e+03 9.000000000000000222e-01
-5.875675582562389536e+03 6.710995791514423559e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -5.833524990820833409e+03 -5.839532705107524635e+03 3.699999999999999956e-01
-5.839532705107524635e+03 1.803550925259866133e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -5.546251101744870539e+03 -5.552261316031562274e+03 5.500000000000000444e-01
-5.552261316031562274e+03 1.444168552171708484e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -5.349303912083640171e+03 -5.355316626370331505e+03 1.929999999999999938e+00
-5.355316626370331505e+03 2.132219761060750898e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -5.081898676682631958e+03 -5.087913890969322892e+03 6.400000000000000133e-01
-5.087913890969322892e+03 2.438352144022887558e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -5.028633836882352625e+03 -5.034651551169044069e+03 1.290000000000000036e+00
-5.034651551169044069e+03 2.588928978369619358e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -4.927912425022451316e+03 -4.933932639309142360e+03 1.385000000000000009e+00
-4.933932639309142360e+03 1.712164664393863518e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -4.844837224767633415e+03 -4.850859939054324968e+03 5.849999999999999645e-01
