logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.379058907341722079e+04 -1.379658178770391169e+04 1.074999999999999956e+00
-1.379658178770391169e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.094258963125957052e+04 -1.094858484554626193e+04 1.919999999999999929e+00
-1.094858484554626193e+04 7.867380202473834743e+02 -5.000000000000000104e-03 4.000000000000000000e+02 -1.091913955455673386e+04 -1.092513726884342577e+04 4.650000000000000244e-01
-1.092513726884336029e+04 1.252432650870821362e+01 -7.499999999999999722e-03 4.000000000000000000e+02 -1.090935599947106857e+04 -1.091535621375775918e+04 8.000000000000000167e-02
-1.091535615724721720e+04 1.199985607613167637e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.086950749322888623e+04 -1.087551020751557735e+04 2.949999999999999845e-01
-1.087551020751557735e+04 1.890937964113166458e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.006599615404709039e+04 -1.007200136833378201e+04 5.250000000000000222e-01
-1.007200136833378201e+04 4.007606399208036123e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -9.955126599892930244e+03 -9.961134314179622379e+03 7.149999999999999689e-01
-9.961134314179622379e+03 4.260446185963758126e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -9.863286470437475145e+03 -9.869296684724165971e+03 9.449999999999999512e-01
-9.869296684724165971e+03 3.735177045894645289e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -9.585924905498115550e+03 -9.591937619784806884e+03 1.340000000000000080e+00
-9.591937619784806884e+03 4.707313773026761510e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -9.510937840370344929e+03 -9.516953054657036773e+03 1.985000000000000098e+00
-9.516953054657036773e+03 2.770940658503855758e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -9.207800031126587783e+03 -9.213817745413278317e+03 1.165000000000000036e+00
-9.213817745413278317e+03 1.123918153674904659e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -9.198430416385368517e+03 -9.204450630672059560e+03 1.004999999999999893e+00
-9.204450545186020463e+03 8.604481484517177137e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -8.894091790239808688e+03 -8.900114504526500241e+03 2.349999999999999867e-01
-8.900114504526500241e+03 1.456107743434233441e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -8.808844615776904902e+03 -8.814869830063596964e+03 1.000000000000000056e-01
-8.814869830063596964e+03 3.141087232874357582e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -8.770010827607831743e+03 -8.776038541894522496e+03 1.925000000000000044e+00
-8.776038541894522496e+03 3.486091797561933703e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -8.731101114682640400e+03 -8.737131328969331662e+03 1.044999999999999929e+00
-8.737131328969331662e+03 1.457415161101346435e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -8.538412461993753823e+03 -8.544445176280445594e+03 1.014999999999999902e+00
-8.544445176280445594e+03 8.383861451444344937e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -8.294662278879342921e+03 -8.300697493166033382e+03 1.330000000000000071e+00
-8.300697493166033382e+03 1.209709080369797221e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -8.259238624245710525e+03 -8.265276338532401496e+03 3.750000000000000000e-01
-8.265276338532401496e+03 1.281432142323534720e+02 -4.750000000000000749e-02 4.000000000000000000e+02 -8.236698318529364769e+03 -8.242738532816056249e+03 1.534999999999999920e+00
-8.242738532815892540e+03 6.416965599831679690e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -8.155680580498778909e+03 -8.161723294785469989e+03 1.895000000000000018e+00
-8.161723294785469989e+03 4.158333200664258555e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -7.862191326759566437e+03 -7.868236541046258026e+03 1.489999999999999991e+00
-7.868236541046258026e+03 1.382443913787798522e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -7.809903096272886614e+03 -7.815950810559577803e+03 8.800000000000000044e-01
-7.815950810559577803e+03 1.211924794196195023e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -7.714061453426103981e+03 -7.720111667712795679e+03 1.969999999999999973e+00
-7.720111667712795679e+03 1.229975780712314162e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -7.601752522686392695e+03 -7.607805236973083993e+03 3.499999999999999778e-01
-7.607805236973083993e+03 1.564436852905309365e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -7.588905005500422703e+03 -7.594960219787113601e+03 9.250000000000000444e-01
-7.594960217147870935e+03 6.622965590692167837e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -7.422482177487148874e+03 -7.428539891773840282e+03 4.199999999999999845e-01
-7.428539891773840282e+03 8.116456018733717315e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -7.358557725455715627e+03 -7.364617939742406634e+03 1.700000000000000122e-01
-7.364617939742406634e+03 2.769831916809199512e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -7.353255311875202096e+03 -7.359318026161893613e+03 1.774999999999999911e+00
-7.359313046555442270e+03 2.515265043878149953e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -7.285693737171714019e+03 -7.291758951458405136e+03 4.099999999999999756e-01
